target_id	length	eff_length	est_counts	tpm
NM_001012962.1	3606	3436.37	9636	68.5301
NM_001012963.1	502	333.099	1225	89.8768
NM_001013006.1	2991	2821.37	343	2.97111
NM_001013361.1	4113	3943.37	472	2.92522
NM_001014429.1	1427	1257.37	1710	33.2367
NM_001014430.1	438	269.715	178	16.1287
NM_001014983.1	3250	3080.37	256	2.03106
NM_001014991.1	7242	7072.37	3529.55	12.1966
NM_001014993.1	1386	1216.37	55783	1120.78
NM_001014994.1	1892	1722.37	13431	190.575
NM_001024697.1	1793	1623.37	195	2.93563
NM_001032361.1	3585	3415.37	2716	19.4347
NM_001039968.1	1349	1179.37	51	1.05683
NM_001040231.1	363	196.918	16	1.98573
NM_001040233.1	1647	1477.37	914	15.1197
NM_001040230.1	13107	12937.4	32026.7	60.4994
NM_001040234.1	1500	1330.37	141.023	2.59062
NM_001040208.1	582	412.744	5	0.296056
NM_001040204.1	793	623.405	21122	828.037
NM_001040203.1	644	474.501	5679	292.496
NM_001040205.1	698	528.488	78	3.60698
NM_001040207.1	1179	1009.37	56	1.35588
NM_001040206.1	682	512.488	344	16.4044
NM_001040220.1	483	314.236	0	0
NM_001040221.1	459	290.469	945	79.5091
NM_001040209.1	588	418.723	96	5.60311
NM_001040224.1	399	231.476	2	0.211159
NM_001040229.1	453	284.548	67	5.75445
NM_001040223.1	555	385.813	43	2.72381
NM_001040227.1	724	554.42	211	9.30097
NM_001040225.1	407	239.24	4	0.408612
NM_001040226.1	432	263.801	359	33.2585
NM_001040236.1	1767	1597.37	13412	205.198
NM_001040267.1	1895	1725.37	15309	216.845
NM_001040255.1	1893	1723.37	995	14.1101
NM_001040257.1	1554	1384.37	188	3.31887
NM_001040258.1	1250	1080.37	105	2.37521
NM_001040265.1	1689	1519.37	609	9.79577
NM_001040263.1	1550	1380.37	3319	58.762
NM_001040256.1	767	597.42	95	3.88623
NM_001040259.1	1743	1573.37	8	0.124264
NM_001040264.1	1600	1430.37	52	0.888464
NM_001040270.1	509	340.065	1	0.0718659
NM_001040269.1	1397	1227.37	4811.79	95.8112
NM_001040277.1	2150	1980.37	2958	36.5037
NM_001040681.1	2499	2329.37	844	8.85501
NM_001042458.1	1737	1567.37	1286	20.0518
NM_001042460.1	1794	1624.37	3697.79	55.6342
NM_001077809.1	1344	1174.37	1153	23.9944
NM_001077808.1	5328	5158.37	1392	6.59495
NM_001077812.1	1470	1300.37	2105	39.5613
NM_001077811.1	1287	1117.37	22	0.481183
NM_001077810.1	354	188.293	1110	144.07
NM_001077813.1	3226	3056.37	3389	27.0988
NM_001077815.1	1855	1685.37	482	6.98935
NM_001077814.1	387	219.828	8	0.889387
NM_001077816.1	1530	1360.37	401	7.20398
NM_001077818.1	1707	1537.37	13	0.206657
NM_001077817.1	1194	1024.37	164	3.91266
NM_001077819.1	378	211.198	6706	775.995
NM_001077820.1	351	185.43	990	130.479
NM_001077822.1	1533	1363.37	145	2.5992
NM_001077824.1	1842	1672.37	2183	31.9011
NM_001077821.1	4097	3927.37	390	2.42688
NM_001077825.1	1158	988.369	14395	355.94
NM_001078661.1	315	151.667	216	34.8054
NM_001079561.1	1701	1531.37	480	7.6603
NM_001079560.1	1607	1437.37	443	7.53217
NM_001080110.1	2703	2533.37	507	4.89096
NM_001080095.1	1590	1420.37	912	15.692
NM_001080094.2	2123	1953.37	127.811	1.59908
NM_001080205.1	2713	2543.37	1794	17.2384
NM_001083630.1	1713	1543.37	335	5.30469
NM_001085344.1	515	346.022	3	0.211886
NM_001085345.1	1491	1321.37	1	0.0184953
NM_001085346.1	509	340.065	274	19.6912
NM_001040266.2	1599	1429.37	207	3.53925
NM_001011626.2	755	585.42	3276	136.761
NM_001040235.2	6077	5907.37	2055	8.50163
NM_001098232.1	1146	976.369	105	2.62821
NM_001098218.1	2148	1978.37	63	0.778248
NM_001098220.1	1806	1636.37	101	1.50843
NM_001040262.2	438	269.715	104	9.42353
NM_001098217.1	2187	2017.37	25	0.302858
NM_001098219.1	2139	1969.37	133	1.65048
NM_001098234.1	462	293.41	686	57.1391
NM_001098228.1	1286	1116.37	37	0.809988
NM_001098214.1	1863	1693.37	2052	29.6149
NM_001098229.1	1284	1114.37	332	7.28104
NM_001098221.1	1763	1593.37	235	3.60443
NM_001098223.1	1436	1266.37	150	2.89478
NR_003565.1	7091	6921.37	76.1825	0.268997
NR_003566.1	6861	6691.37	366174	1337.39
NR_003567.1	17525	17355.4	1854	2.61072
NM_001077823.2	516	347.014	2309	162.616
NM_001098717.1	2199	2029.37	7	0.0842989
NM_001101023.1	3033	2863.37	562	4.79671
NM_001104949.1	3122	2952.37	209.643	1.73538
NM_001110764.1	2606	2436.37	177	1.77548
NM_001111255.1	2504	2334.37	542	5.67433
NM_001112670.1	3330	3160.37	3803	29.4085
NM_001112671.1	3001	2831.37	1375	11.8684
NM_001113285.1	2779	2609.37	49	0.458929
NM_001113739.1	1509	1339.37	8745	159.567
NM_001114188.1	1950	1780.37	0	0
NM_001114198.1	730	560.42	1504.69	65.6174
NM_001126244.1	1674	1504.37	16	0.259926
NM_001131037.1	1164	994.369	100	2.45775
NM_001131038.1	2722	2552.37	1796	17.1968
NM_001134227.1	1704	1534.37	840	13.3793
NM_001134333.1	282	121.816	322	64.6006
NM_001134371.1	591	421.712	1689	97.8809
NM_001134722.1	105	13.2701	412	758.764
NM_001134668.1	2541	2371.37	10368	106.851
NM_001134669.1	584	414.733	43	2.53387
NM_001134828.1	1495	1325.37	8437.01	155.574
NM_001134934.1	3281	3111.37	5174	40.6405
NM_001134940.1	1464	1294.37	167	3.15314
NM_001134942.1	1621	1451.37	2551	42.9554
NM_001134943.1	1434	1264.37	294	5.68274
NM_001134947.1	1760	1590.37	87.8331	1.34972
NM_001134948.1	3181	3011.37	4877	39.5798
NM_001134949.1	3346	3176.37	6630.23	51.0131
NM_001134950.1	2295	2125.37	3184	36.612
NM_001011644.2	1200	1030.37	537	12.737
NM_001135735.1	1032	862.369	6047	171.369
NM_001135905.1	488	319.173	3894	298.164
NM_001135909.1	320	156.296	5650	883.459
NM_001136187.1	614	444.627	2285	125.596
NM_001136206.1	1002	832.369	91	2.67184
NM_001136207.1	930	760.389	3	0.0964207
NM_001136208.1	1008	838.369	1	0.0291507
NM_001136209.1	1029	859.369	10	0.284384
NM_001141964.1	2248	2078.37	8881.25	104.433
NM_001142436.1	1295	1125.37	3296	71.5776
NM_001142461.1	824	654.389	2510	93.7395
NM_001142561.1	1943	1773.37	1394	19.2109
NM_001142609.1	1671	1501.37	45	0.732504
NM_001142637.1	999	829.369	38	1.11975
NM_001142607.1	642	472.512	11	0.568937
NM_001142693.1	1386	1216.37	8929	179.4
NM_001112672.2	1701	1531.37	4016	64.0912
NM_001143921.1	2102	1932.37	209	2.64327
NM_001145738.1	2787	2617.37	440	4.1084
NM_001145739.1	2553	2383.37	143	1.46632
NM_001145736.1	2424	2254.37	175	1.89713
NM_001145737.1	2433	2263.37	178	1.92198
NM_001145740.1	3633	3463.37	500	3.52822
NM_001159303.1	1404	1234.37	5131	101.588
NM_001098215.2	2635	2465.37	387	3.83631
NM_001160048.1	2747	2577.37	29821	282.768
NM_001160050.1	2417	2247.37	152707	1660.62
NM_001160052.1	2920	2750.37	20858.9	185.347
NM_001160064.1	2844	2674.37	151077	1380.58
NM_001160072.1	2237	2067.37	5043	59.615
NM_001160270.1	698	528.488	50127	2318.04
NM_001161787.1	927	757.389	22646	730.731
NM_001161831.1	683	513.488	8717	414.879
NM_001162398.1	165	33.7727	1461	1057.23
NM_001162513.1	4073	3903.37	590.506	3.69717
NM_001162516.1	1758	1588.37	812	12.4936
NM_001163463.1	481	312.252	5564	435.478
NM_001163715.1	854	684.389	1336	47.7077
NM_001163716.1	900	730.389	9830	328.915
NM_001163717.1	2152	1982.37	1580	19.4786
NM_001011616.2	680	510.488	3010	144.101
NM_001163712.1	1155	985.369	1330	32.9866
NM_001163714.1	1566	1396.37	7051	123.406
NM_001110712.2	754	584.42	462	19.3198
NM_001164008.1	2209	2039.37	64	0.766953
NM_001164810.1	871	701.389	1380.07	48.0868
NM_001164809.1	503	334.099	348.935	25.5243
NM_001165906.1	3754	3584.37	17755.7	121.063
NM_001165905.1	6135	5965.37	3239	13.2696
NM_001165904.1	5715	5545.37	2621	11.551
NM_001167709.1	732	562.42	663	28.8096
NM_001167720.1	599	429.649	914	51.9897
NM_001167836.1	1455	1285.37	4903	93.2221
NM_001167893.1	1135	965.369	16	0.405052
NR_031508.1	87	16.3779	0	0
NR_031509.1	83	18.337	5	6.66388
NR_031510.1	77	21.5677	10	11.3313
NR_031511.1	107	13.3582	92	168.315
NR_031512.1	89	15.6651	1	1.5601
NR_031513.1	92	14.9875	7	11.4144
NR_031514.1	85	17.447	1	1.40076
NR_031515.1	102	13.4642	0	0
NR_031516.1	91	15.5222	0	0
NR_031517.1	84	18.3026	0	0
NR_031518.1	84	18.3026	16	21.3645
NR_031519.1	92	14.9875	5	8.15316
NR_031520.1	103	13.2502	2	3.68885
NR_031521.1	92	14.9875	4	6.52253
NR_031522.1	89	15.6651	0	0
NR_031523.1	84	18.3026	0	0
NR_031524.1	90	15.3539	0	0
NR_031525.1	82	18.5465	2	2.63544
NR_031526.1	90	15.3539	2	3.18344
NR_031527.1	87	16.3779	0	0
NR_031528.1	85	17.447	0	0
NR_031529.1	87	16.3779	0	0
NR_031530.1	92	14.9875	2	3.26126
NR_031531.1	85	17.447	0	0
NM_001168336.1	1053	883.369	1414	39.1194
NM_001168425.1	1144	974.369	2792	70.0288
NM_001168700.1	993	823.369	0	0
NM_001011639.2	1806	1636.37	2720	40.623
NM_001170972.1	1128	958.369	6657	169.758
NM_001170973.1	1131	961.369	63617	1617.21
NM_001170974.1	1454	1284.37	126743	2411.68
NM_001171051.1	4101	3931.37	1529	9.50492
NM_001171108.1	1209	1039.37	596	14.014
NM_001172378.1	1201	1031.37	227	5.37894
NM_001172379.1	1114	944.369	349	9.03168
NM_001172389.1	1026	856.369	143	4.08094
NM_001172403.1	1330	1160.37	8203	172.767
NM_001172404.1	2427	2257.37	14733.8	159.513
NM_001172405.1	228	76.7487	7641	2433.12
NM_001172406.1	908	738.389	1999	66.1626
NM_001172718.1	2641	2471.37	21016.7	207.831
NM_001011628.2	1386	1216.37	5195	104.377
NM_001174139.1	720	550.42	1	0.0444008
NM_001174140.1	599	429.649	1	0.0568815
NM_001174141.1	1037	867.369	87	2.45132
NM_001174142.1	773	603.42	0	0
NM_001174143.1	884	714.389	10698	365.976
NM_001174144.1	534	364.925	0	0
NM_001174145.1	871	701.389	0	0
NM_001177903.1	404	236.306	230	23.7869
NM_001177490.1	1091	921.369	22144	587.364
NM_001178021.1	842	672.389	11711	425.655
NM_001178023.1	1095	925.369	4886	129.04
NM_001178025.1	2265	2095.37	13061	152.335
NM_001178028.1	1029	859.369	429	12.2001
NM_001178047.1	1538	1368.37	10734	191.709
NM_001178027.1	830	660.389	24842	919.33
NM_001178048.1	1331	1161.37	6719	141.39
NM_001178067.1	626	456.57	3031	162.242
NM_001178069.1	1627	1457.37	4048	67.8822
NM_001011611.2	369	202.625	0	0
NM_001185079.1	3029	2859.37	3982.5	34.0385
NM_001185086.1	3029	2859.37	3982.5	34.0385
NM_001185105.1	3075	2905.37	2382	20.0367
NM_001161709.2	856	686.389	3041	108.276
NM_001185144.1	565	395.774	16247	1003.25
NM_001185145.1	1666	1496.37	26304	429.603
NM_001190421.1	2277	2107.37	819	9.49791
NM_001190814.1	460	291.454	10694	896.715
NM_001190921.1	1401	1231.37	926	18.3784
NM_001190920.1	1626	1456.37	1591	26.6983
NM_001193290.1	1551	1381.37	2226	39.3822
NR_034281.1	100	13.6945	1	1.78459
NR_034283.1	100	13.6945	3	5.35376
NR_034284.1	100	13.6945	0	0
NR_034285.1	100	13.6945	0	0
NR_034286.1	100	13.6945	5	8.92293
NR_034287.1	100	13.6945	1	1.78459
NR_034288.1	100	13.6945	0	0
NR_034289.1	100	13.6945	2	3.56917
NR_034290.1	100	13.6945	5	8.92293
NR_034291.1	100	13.6945	1	1.78459
NR_034292.1	100	13.6945	1	1.78459
NR_034293.1	100	13.6945	8	14.2767
NR_034294.1	100	13.6945	8	14.2767
NR_034295.1	100	13.6945	1	1.78459
NR_034296.1	100	13.6945	0	0
NR_034297.1	100	13.6945	0	0
NR_034298.1	100	13.6945	95	169.536
NR_034299.1	100	13.6945	10	17.8459
NR_034300.1	100	13.6945	0	0
NR_034301.1	100	13.6945	4	7.13834
NR_034302.1	100	13.6945	0	0
NR_034303.1	100	13.6945	0	0
NR_034304.1	100	13.6945	0	0
NR_034305.1	100	13.6945	1	1.78459
NR_034306.1	100	13.6945	256	456.854
NR_034307.1	79	20.625	2	2.36985
NR_034308.1	91	15.5222	2	3.14891
NR_034309.1	91	15.5222	0	0
NR_034312.1	85	17.447	0	0
NR_034313.1	91	15.5222	3	4.72337
NR_034314.1	62	22.8661	0	0
NR_034315.1	94	14.1524	1	1.72686
NR_034316.1	89	15.6651	0	0
NR_034317.1	89	15.6651	0	0
NM_001013359.2	1964	1794.37	49	0.667374
NM_001202460.1	1962	1792.37	188	2.56339
NM_001204249.1	2202	2032.37	97	1.16642
NM_001204751.1	3810	3640.37	754	5.06187
NM_001205062.1	1790	1620.37	71	1.07085
NR_034310.1	94	14.1524	1	1.72686
NR_034280.1	83	18.337	0	0
NR_034282.1	100	13.6945	0	0
NM_001205223.1	2006	1836.37	1200	15.97
NM_001160405.2	2980	2810.37	23733	206.383
NM_001206467.1	2688	2518.37	1434	13.916
NM_001206466.1	2688	2518.37	1434	13.916
NM_001206970.1	1154	984.369	467	11.5943
NM_001206969.1	2536	2366.37	1012	10.4516
NM_001206973.1	2299	2129.37	574.163	6.58975
NM_001214904.1	3024	2854.37	6470	55.3961
NM_001220486.1	2644	2474.37	1826	18.0352
NM_001220487.1	2747	2577.37	209	1.98178
NM_001242386.1	3284	3114.37	3033	23.8006
NM_001242387.1	7402	7232.37	677	2.28767
NM_001242432.1	2433	2263.37	140	1.51167
NM_001242433.1	2514	2344.37	14477	150.917
NM_001242434.1	1729	1559.37	2093	32.8024
NM_001242435.1	3041	2871.37	4316	36.7348
NM_001242436.1	2828	2658.37	6114	56.2076
NM_001242431.1	1343	1173.37	2741	57.0899
NM_001242440.1	1971	1801.37	972	13.1871
NM_001242441.1	1971	1801.37	972	13.1871
NM_001242456.1	2803	2633.37	1142	10.5984
NM_001242457.1	535	365.906	1144	76.4083
NM_001242458.1	3602	3432.37	7991	56.8973
NM_001242465.1	1635	1465.37	1528.9	25.4986
NM_001242467.1	1154	984.369	4277	106.186
NM_001242468.1	2560	2390.37	2205	22.5439
NM_001242469.1	571	401.764	18303	1113.36
NM_001242542.1	1798	1628.37	1821	27.3301
NM_001242544.1	937	767.389	5899	187.866
NM_001242554.1	1848	1678.37	11517	167.701
NM_001242555.1	2075	1905.37	5121.7	65.6931
NM_001242556.1	1877	1707.37	4512	64.5842
NM_001242557.1	1847	1677.37	136	1.9815
NM_001242513.1	1263	1093.37	3978	88.9166
NM_001242514.1	1790	1620.37	8089	122.002
NM_001242515.1	3238	3068.37	6420	51.1343
NM_001242517.1	2333	2163.37	2639	29.8122
NM_001242518.1	5170	5000.37	3132	15.3075
NM_001242519.1	1741	1571.37	6422	99.8796
NM_001242520.1	1212	1042.37	3613	84.7093
NM_001242522.1	2268	2098.37	4832	56.2768
NM_001242523.1	2658	2488.37	956	9.38918
NM_001242526.1	2334	2164.37	4618	52.1444
NM_001242527.1	1268	1098.37	2909	64.7262
NM_001242574.1	10144	9974.37	1411	3.45721
NM_001242577.1	1283	1113.37	1075	23.5968
NM_001242578.1	1330	1160.37	1577	33.2139
NM_001242579.1	1701	1531.37	10074	160.771
NM_001242576.1	2969	2799.37	1515	13.2263
NM_001242656.1	1337	1167.37	63305	1325.3
NR_039428.1	108	13.4751	0	0
NR_039429.1	138	20.8076	1	1.17453
NR_039430.1	119	15.1901	0	0
NR_039431.1	133	19.0405	2	2.56706
NR_039432.1	107	13.3582	1	1.82951
NR_039433.1	93	14.4854	3	5.06147
NR_039434.1	88	16.0826	2	3.03919
NR_039435.1	115	14.2233	0	0
NR_039437.1	67	24.9449	6	5.87834
NR_039438.1	101	13.5797	6	10.7981
NR_039439.1	115	14.2233	0	0
NR_039440.1	90	15.3539	0	0
NR_039441.1	126	16.7732	2	2.91406
NR_039442.1	140	21.6366	38	42.9219
NR_039443.1	137	20.4025	0	0
NR_039444.1	108	13.4751	0	0
NR_039445.1	112	13.9895	1	1.74695
NR_039446.1	129	17.7047	6	8.28225
NR_039447.1	87	16.3779	4	5.96881
NR_039448.1	111	13.952	10	17.5166
NR_039449.1	136	20.0961	0	0
NR_039450.1	120	15.4377	2	3.16616
NR_039451.1	129	17.7047	1	1.38037
NR_039452.1	80	20.2403	1	1.20745
NR_039453.1	135	19.7175	18	22.3103
NR_039454.1	92	14.9875	16008	26103.2
NR_039457.1	121	15.6778	37	57.677
NR_039458.1	140	21.6366	10	11.2952
NR_039460.1	135	19.7175	1	1.23946
NR_039461.1	125	16.5107	0	0
NR_039462.1	88	16.0826	0	0
NR_039463.1	108	13.4751	1	1.81365
NR_039464.1	127	17.0688	7	10.0226
NR_039465.1	93	14.4854	0	0
NR_039466.1	105	13.2701	3	5.52498
NR_039467.1	69	24.5929	1	0.993747
NR_039468.1	96	13.6613	0	0
NR_039469.1	86	16.5802	89	131.185
NR_039470.1	122	15.9098	0	0
NR_039471.1	129	17.7047	5	6.90187
NR_039472.1	126	16.7732	12	17.4843
NR_039473.1	97	13.8027	1	1.7706
NR_039474.1	125	16.5107	0	0
NR_039476.1	103	13.2502	0	0
NR_039477.1	87	16.3779	0	0
NR_039478.1	114	14.0332	0	0
NR_039479.1	110	13.7922	6	10.6317
NR_039480.1	135	19.7175	8	9.9157
NR_039481.1	118	14.9096	0	0
NR_039483.1	91	15.5222	1	1.57446
NR_039484.1	126	16.7732	4	5.82812
NR_039485.1	104	13.351	6	10.983
NR_039486.1	138	20.8076	0	0
NR_039487.1	113	14.0556	0	0
NR_039488.1	98	13.6735	0	0
NR_039489.1	98	13.6735	0	0
NR_039490.1	93	14.4854	10	16.8716
NR_039491.1	127	17.0688	12	17.1816
NR_039492.1	139	21.1836	10	11.5368
NR_039493.1	125	16.5107	12	17.7623
NR_039494.1	118	14.9096	20	32.7831
NR_039495.1	137	20.4025	0	0
NR_039496.1	116	14.413	2	3.39126
NR_039497.1	81	19.5974	1	1.24706
NR_039498.1	93	14.4854	0	0
NR_039499.1	127	17.0688	2	2.8636
NR_039500.1	82	18.5465	1	1.31772
NR_039501.1	125	16.5107	2	2.96039
NR_039502.1	138	20.8076	0	0
NR_039503.1	99	13.6651	4	7.15372
NR_039504.1	93	14.4854	0	0
NR_039505.1	83	18.337	0	0
NR_039506.1	87	16.3779	3	4.4766
NR_039507.1	114	14.0332	0	0
NR_039508.1	140	21.6366	0	0
NR_039509.1	109	13.6159	0	0
NR_039510.1	140	21.6366	0	0
NR_039511.1	128	17.3683	5	7.03552
NR_039513.1	129	17.7047	129	178.068
NR_039514.1	66	24.5242	11	10.9618
NR_039515.1	119	15.1901	0	0
NR_039516.1	87	16.3779	0	0
NR_039517.1	96	13.6613	3	5.36679
NR_039518.1	94	14.1524	51	88.0696
NR_039519.1	103	13.2502	0	0
NR_039521.1	136	20.0961	0	0
NR_039522.1	103	13.2502	0	0
NR_039523.1	73	22.4153	0	0
NR_039524.1	95	13.8873	0	0
NR_039525.1	107	13.3582	0	0
NR_039528.1	108	13.4751	0	0
NR_039530.1	135	19.7175	1	1.23946
NR_039532.1	82	18.5465	0	0
NR_039533.1	135	19.7175	0	0
NR_039534.1	86	16.5802	13	19.1618
NR_039535.1	136	20.0961	3	3.64833
NM_001242958.1	1544	1374.37	67	1.1914
NM_001242959.1	1418	1248.37	27	0.528574
NM_001242960.1	1536	1366.37	11	0.196748
NM_001242961.1	1364	1194.37	18.223	0.372877
NM_001242962.1	1569	1399.37	153	2.67205
NM_001242963.1	1352	1182.37	143.777	2.97181
NM_001242964.1	1388	1218.37	129	2.58759
NM_001242965.1	1354	1184.37	89	1.83649
NM_001242966.1	1269	1099.37	299	6.6468
NM_001242967.1	1354	1184.37	228.666	4.71846
NM_001242968.1	1396	1226.37	96	1.91309
NM_001242969.1	1242	1072.37	77	1.75481
NM_001242970.1	1355	1185.37	801.334	16.5213
NM_001242971.1	1446	1276.37	2222	42.5454
NM_001242972.1	1221	1051.37	468	10.8787
NM_001242973.1	1221	1051.37	111	2.58019
NM_001242975.1	1227	1057.37	100	2.31131
NM_001242976.1	1231	1061.37	34	0.782884
NM_001242977.1	1221	1051.37	39	0.906555
NM_001242978.1	1239	1069.37	48	1.09698
NM_001242980.1	1227	1057.37	64	1.47924
NM_001242981.1	1224	1054.37	242	5.60928
NM_001242982.1	1230	1060.37	126	2.90401
NM_001242983.1	5482	5312.37	4530	20.8399
NM_001242984.1	1194	1024.37	5	0.119288
NM_001242985.1	1293	1123.37	49	1.066
NM_001242986.1	1226	1056.37	506	11.7063
NM_001242988.1	1174	1004.37	18	0.43799
NM_001242987.1	1176	1006.37	80	1.94275
NM_001242989.1	1203	1033.37	4	0.0945996
NM_001242990.1	1092	922.369	0	0
NM_001242991.1	1092	922.369	21	0.556416
NM_001242993.1	1574	1404.37	84	1.46178
NM_001242994.1	1611	1441.37	27	0.457797
NM_001242998.1	1492	1322.37	81	1.49698
NM_001242999.1	2663	2493.37	247	2.421
NM_001242997.1	1195	1025.37	943.774	22.4943
NM_001115078.1	2659	2489.37	31.062	0.304947
NM_001040237.1	5107	4937.37	14012	69.3568
NM_001037318.2	2515	2345.37	159	1.6568
NM_001191048.2	6581	6411.37	18140	69.1467
NM_001246667.1	5073	4903.37	143	0.712732
NM_001252019.1	6272	6102.37	2459.85	9.85131
NM_001252424.1	1575	1405.37	26	0.452134
NM_001252426.1	1941	1771.37	3.05975	0.0422145
NM_001252428.1	1113	943.369	0	0
NM_001252430.1	1077	907.369	42	1.13123
NM_001252432.1	1008	838.369	224	6.52976
NM_001256032.1	3561	3391.37	1611.95	11.6161
NM_001256034.1	7969	7799.37	672	2.10569
NM_001256035.1	4018	3848.37	3389	21.5218
NM_001256037.1	10767	10597.4	8239.33	19.0011
NM_001256038.1	2047	1877.37	1372	17.8603
NM_001256039.1	6033	5863.37	1286	5.36017
NM_001256040.1	10114	9944.37	3967.63	9.75077
NR_048934.1	127	17.0688	0	0
NM_001265585.1	1302	1132.37	6731	145.27
NM_001270813.1	928	758.389	1166	37.5743
NM_001270814.1	496	327.157	218	16.2849
NM_001270815.1	989	819.369	29	0.864974
NM_001270817.1	773	603.42	26	1.05302
NM_001270818.1	980	810.369	6	0.180948
NM_001270819.1	1615	1445.37	298	5.03874
NM_001270820.1	885	715.389	1249	42.6683
NM_001270821.1	1558	1388.37	29	0.510479
NM_001270822.1	1840	1670.37	415	6.07184
NM_001270823.1	804	634.389	6	0.231143
NM_001270824.1	462	293.41	32	2.66538
NM_001270825.1	865	695.389	9	0.3163
NM_001270826.1	1183	1013.37	9	0.21705
NM_001270827.1	1201	1031.37	43	1.01892
NM_001270828.1	976	806.369	6	0.181845
NM_001270829.1	1181	1011.37	9	0.217479
NM_001270830.1	1123	953.369	157	4.0246
NM_001270831.1	750	580.42	396	16.6739
NM_001270832.1	765	595.42	1004	41.2093
NM_001098224.2	1333	1163.37	418	8.78099
NM_001011625.2	1940	1770.37	830	11.4577
NM_001097154.2	1766	1596.37	17836	273.054
NM_001011564.2	1326	1156.37	1359	28.7215
NM_001142656.2	710	540.488	2	0.0904333
NM_001011632.2	2009	1839.37	2877	38.2257
NM_001011583.2	635	465.536	27615	1449.69
NM_001011604.3	685	515.488	26441	1253.56
NM_001123013.2	6157	5987.37	4550	18.5721
NM_001276427.1	1431	1261.37	801	15.5194
NM_001277299.1	5618	5448.37	1565	7.01993
NM_001277300.1	1954	1784.37	871	11.9294
NM_001277301.1	7263	7093.37	2370.25	8.16632
NM_001278325.1	2201	2031.37	3126.89	37.6191
NM_001278326.1	3007	2837.37	2334	20.1034
NM_001278327.1	2360	2190.37	5184	57.8405
NM_001278328.1	1954	1784.37	4958	67.9057
NM_001278329.1	3778	3608.37	6943.56	47.0279
