target_id	length	eff_length	est_counts	tpm
NM_001011634.2	3754	3705	24	0.577781
NM_001012429.1	672	623	203.801	29.1782
NM_001012627.1	3153	3104	0	0
NM_001012615.1	1097	1048	11	0.936206
NM_001012962.1	3606	3557	87	2.1816
NM_001012963.1	502	453	0	0
NM_001013006.1	2991	2942	2	0.0606356
NM_001013361.1	4113	4064	0	0
NM_001014429.1	1427	1378	26	1.68292
NM_001014430.1	438	389	612	140.327
NM_001014983.1	3250	3201	0	0
NM_001014991.1	7242	7193	5.72085	0.07094
NM_001014993.1	1386	1337	8556	570.794
NM_001014994.1	1892	1843	1745	84.4521
NM_001024697.1	1793	1744	1	0.0511439
NM_001032361.1	3585	3536	128	3.22878
NM_001039968.1	1349	1300	0	0
NM_001040231.1	363	314	0	0
NM_001040233.1	1647	1598	6885	384.297
NM_001040230.1	13107	13058	121	0.826511
NM_001040234.1	1500	1451	0	0
NM_001040208.1	582	533	5595	936.296
NM_001040204.1	793	744	84	10.0704
NM_001040203.1	644	595	17	2.54843
NM_001040205.1	698	649	3	0.412303
NM_001040207.1	1179	1130	98	7.73549
NM_001040206.1	682	633	70.6372	9.95336
NM_001040220.1	483	434	2	0.411037
NM_001040221.1	459	410	23	5.00362
NM_001040209.1	588	539	2	0.330964
NM_001040224.1	399	350	602	153.415
NM_001040229.1	453	404	0	0
NM_001040223.1	555	506	162093	28572.9
NM_001040227.1	724	675	10.3628	1.36935
NM_001040225.1	407	358	0	0
NM_001040226.1	432	383	34	7.91809
NM_001040236.1	1767	1718	53	2.75165
NM_001040267.1	1895	1846	59	2.85076
NM_001040255.1	1893	1844	210	10.1578
NM_001040257.1	1554	1505	1	0.0592657
NM_001040258.1	1250	1201	41	3.04496
NM_001040265.1	1689	1640	70	3.8071
NM_001040263.1	1550	1501	2621	155.749
NM_001040256.1	767	718	104	12.9196
NM_001040259.1	1743	1694	166	8.74047
NM_001040264.1	1600	1551	443	25.4761
NM_001040270.1	509	460	0	0
NM_001040269.1	1397	1348	4.51492	0.298745
NM_001040277.1	2150	2101	507	21.524
NM_001040681.1	2499	2450	267	9.72043
NM_001042458.1	1737	1688	1	0.0528406
NM_001042460.1	1794	1745	186	9.50731
NM_001077809.1	1344	1295	0	0
NM_001077808.1	5328	5279	59	0.996875
NM_001077812.1	1470	1421	0	0
NM_001077811.1	1287	1238	0	0
NM_001077810.1	354	305	11	3.21687
NM_001077813.1	3226	3177	204	5.72734
NM_001077815.1	1855	1806	17	0.839598
NM_001077814.1	387	338	0	0
NM_001077816.1	1530	1481	0	0
NM_001077818.1	1707	1658	15	0.806951
NM_001077817.1	1194	1145	0	0
NM_001077819.1	378	329	26	7.04884
NM_001077820.1	351	302	10	2.95347
NM_001077822.1	1533	1484	0	0
NM_001077824.1	1842	1793	1	0.0497462
NM_001077821.1	4097	4048	10	0.220343
NM_001077825.1	1158	1109	0	0
NM_001078661.1	315	266	0	0
NM_001079561.1	1701	1652	0	0
NM_001079560.1	1607	1558	0	0
NM_001080110.1	2703	2654	0	0
NM_001080095.1	1590	1541	9	0.520931
NM_001080094.2	2123	2074	142.79	6.14088
NM_001080205.1	2713	2664	558	18.6827
NM_001083630.1	1713	1664	10	0.536027
NM_001085344.1	515	466	0	0
NM_001085345.1	1491	1442	2	0.12371
NM_001085346.1	509	460	0	0
NM_001040266.2	1599	1550	0	0
NM_001011626.2	755	706	227	28.6788
NM_001040235.2	6077	6028	0	0
NM_001098232.1	1146	1097	52	4.22802
NM_001098218.1	2148	2099	101	4.2919
NM_001098220.1	1806	1757	0	0
NM_001040262.2	438	389	20	4.58586
NM_001098217.1	2187	2138	0	0
NM_001098219.1	2139	2090	1	0.042677
NM_001098234.1	462	413	0	0
NM_001098228.1	1286	1237	24	1.73054
NM_001098214.1	1863	1814	17	0.835895
NM_001098229.1	1284	1235	2	0.144445
NM_001098221.1	1763	1714	0	0
NM_001098223.1	1436	1387	0	0
NR_003565.1	7091	7042	0	0
NR_003566.1	6861	6812	5202	68.1139
NR_003567.1	17525	17476	2	0.0102077
NM_001077823.2	516	467	25	4.77489
NM_001098717.1	2199	2150	180	7.46748
NM_001101023.1	3033	2984	178	5.32061
NM_001104949.1	3122	3073	9.03513	0.262248
NM_001110764.1	2606	2557	6378	222.482
NM_001111255.1	2504	2455	0	0
NM_001112670.1	3330	3281	0	0
NM_001112671.1	3001	2952	67.0345	2.02545
NM_001113285.1	2779	2730	2	0.0653443
NM_001113739.1	1509	1460	611	37.3275
NM_001114188.1	1950	1901	0	0
NM_001114198.1	730	681	1803.49	236.214
NM_001126244.1	1674	1625	0	0
NM_001131037.1	1164	1115	0	0
NM_001131038.1	2722	2673	141	4.70501
NM_001134227.1	1704	1655	97	5.22774
NM_001134333.1	282	233	0	0
NM_001134371.1	591	542	1036	170.491
NM_001134722.1	105	56	197	313.775
NM_001134668.1	2541	2492	2303	82.4301
NM_001134669.1	584	535	0	0
NM_001134828.1	1495	1446	648.537	40.0043
NM_001134934.1	3281	3232	21	0.579546
NM_001134940.1	1464	1415	0	0
NM_001134942.1	1621	1572	1095	62.1301
NM_001134943.1	1434	1385	0	0
NM_001134947.1	1760	1711	0	0
NM_001134948.1	3181	3132	5	0.142393
NM_001134949.1	3346	3297	339.576	9.18666
NM_001134950.1	2295	2246	7	0.27799
NM_001011644.2	1200	1151	25.251	1.95679
NM_001135735.1	1032	983	18010	1634.18
NM_001135905.1	488	439	2276.76	462.586
NM_001135909.1	320	271	9740	3205.75
NM_001136187.1	614	565	3989	629.732
NM_001136206.1	1002	953	0	0
NM_001136207.1	930	881	0	0
NM_001136208.1	1008	959	0	0
NM_001136209.1	1029	980	0	0
NM_001141964.1	2248	2199	75	3.04212
NM_001142436.1	1295	1246	1712	122.554
NM_001142461.1	824	775	441	50.7548
NM_001142561.1	1943	1894	76	3.5791
NM_001142609.1	1671	1622	496	27.2754
NM_001142637.1	999	950	0	0
NM_001142607.1	642	593	5	0.752065
NM_001142693.1	1386	1337	0	0
NM_001112672.2	1701	1652	2057	111.062
NM_001143921.1	2102	2053	0	0
NM_001145738.1	2787	2738	1	0.0325767
NM_001145739.1	2553	2504	0	0
NM_001145736.1	2424	2375	0	0
NM_001145737.1	2433	2384	0	0
NM_001145740.1	3633	3584	3	0.0746609
NM_001159303.1	1404	1355	230	15.1401
NM_001098215.2	2635	2586	8	0.275932
NM_001160048.1	2747	2698	13846	457.744
NM_001160050.1	2417	2368	28355	1068.04
NM_001160052.1	2920	2871	18028	560.086
NM_001160064.1	2844	2795	49538	1580.87
NM_001160072.1	2237	2188	68	2.77205
NM_001160270.1	698	649	12943	1778.81
NM_001161787.1	927	878	6376	647.73
NM_001161831.1	683	634	11535	1622.81
NM_001162398.1	165	116	642	493.648
NM_001162513.1	4073	4024	89.0438	1.97372
NM_001162516.1	1758	1709	34	1.7745
NM_001163463.1	481	432	2214	457.124
NM_001163715.1	854	805	82	9.08569
NM_001163716.1	900	851	67	7.0224
NM_001163717.1	2152	2103	150	6.36198
NM_001011616.2	680	631	35	4.94742
NM_001163712.1	1155	1106	140	11.2905
NM_001163714.1	1566	1517	125	7.34962
NM_001110712.2	754	705	0	0
NM_001164008.1	2209	2160	6	0.247764
NM_001164810.1	871	822	3208.27	348.128
NM_001164809.1	503	454	656.207	128.922
NM_001165906.1	3754	3705	761.143	18.3239
NM_001165905.1	6135	6086	18	0.263804
NM_001165904.1	5715	5666	0	0
NM_001167709.1	732	683	0	0
NM_001167720.1	599	550	71	11.5143
NM_001167836.1	1455	1406	3	0.190316
NM_001167893.1	1135	1086	0	0
NR_031508.1	87	38	0	0
NR_031509.1	83	34	2	5.24676
NR_031510.1	77	28	0	0
NR_031511.1	107	58	0	0
NR_031512.1	89	40	0	0
NR_031513.1	92	43	0	0
NR_031514.1	85	36	0	0
NR_031515.1	102	53	0	0
NR_031516.1	91	42	0	0
NR_031517.1	84	35	0	0
NR_031518.1	84	35	0	0
NR_031519.1	92	43	1	2.0743
NR_031520.1	103	54	0	0
NR_031521.1	92	43	0	0
NR_031522.1	89	40	0	0
NR_031523.1	84	35	0	0
NR_031524.1	90	41	0	0
NR_031525.1	82	33	0	0
NR_031526.1	90	41	0	0
NR_031527.1	87	38	0	0
NR_031528.1	85	36	1	2.47764
NR_031529.1	87	38	2	4.69447
NR_031530.1	92	43	0	0
NR_031531.1	85	36	0	0
NM_001168336.1	1053	1004	1331	118.245
NM_001168425.1	1144	1095	184	14.988
NM_001168700.1	993	944	0	0
NM_001011639.2	1806	1757	14	0.710717
NM_001170972.1	1128	1079	52	4.29855
NM_001170973.1	1131	1082	4584	377.883
NM_001170974.1	1454	1405	1866	118.461
NM_001171051.1	4101	4052	137	3.01572
NM_001171108.1	1209	1160	0	0
NM_001172378.1	1201	1152	13	1.00654
NM_001172379.1	1114	1065	146	12.2277
NM_001172389.1	1026	977	41	3.74308
NM_001172403.1	1330	1281	3358.7	233.863
NM_001172404.1	2427	2378	3708	139.081
NM_001172405.1	228	179	1882	937.793
NM_001172406.1	908	859	189.304	19.6565
NM_001172718.1	2641	2592	127.177	4.37637
NM_001011628.2	1386	1337	0	0
NM_001174139.1	720	671	0	0
NM_001174140.1	599	550	7	1.13521
NM_001174141.1	1037	988	76	6.86115
NM_001174142.1	773	724	0	0
NM_001174143.1	884	835	11314.7	1208.64
NM_001174144.1	534	485	0	0
NM_001174145.1	871	822	0	0
NM_001177903.1	404	355	99	24.8741
NM_001177490.1	1091	1042	41689	3568.57
NM_001178021.1	842	793	4182	470.382
NM_001178023.1	1095	1046	5058	431.308
NM_001178025.1	2265	2216	18486	744.069
NM_001178028.1	1029	980	641	58.3408
NM_001178047.1	1538	1489	2419	144.904
NM_001178027.1	830	781	10120	1155.77
NM_001178048.1	1331	1282	4172	290.266
NM_001178067.1	626	577	1474	227.857
NM_001178069.1	1627	1578	7899	446.483
NM_001011611.2	369	320	0	0
NM_001185079.1	3029	2980	484.5	14.5017
NM_001185086.1	3029	2980	484.5	14.5017
NM_001185105.1	3075	3026	75	2.21071
NM_001161709.2	856	807	851	94.0581
NM_001185144.1	565	516	30647	5297.59
NM_001185145.1	1666	1617	2426	133.82
NM_001190421.1	2277	2228	1	0.0400336
NM_001190814.1	460	411	2919	633.479
NM_001190921.1	1401	1352	37	2.44099
NM_001190920.1	1626	1577	328	18.5516
NM_001193290.1	1551	1502	303	17.9934
NR_034281.1	100	51	0	0
NR_034283.1	100	51	2	3.49784
NR_034284.1	100	51	0	0
NR_034285.1	100	51	0	0
NR_034286.1	100	51	0	0
NR_034287.1	100	51	0	0
NR_034288.1	100	51	0	0
NR_034289.1	100	51	0	0
NR_034290.1	100	51	0	0
NR_034291.1	100	51	0	0
NR_034292.1	100	51	0	0
NR_034293.1	100	51	0	0
NR_034294.1	100	51	0	0
NR_034295.1	100	51	0	0
NR_034296.1	100	51	0	0
NR_034297.1	100	51	0	0
NR_034298.1	100	51	0	0
NR_034299.1	100	51	0	0
NR_034300.1	100	51	0	0
NR_034301.1	100	51	0	0
NR_034302.1	100	51	0	0
NR_034303.1	100	51	0	0
NR_034304.1	100	51	0	0
NR_034305.1	100	51	0	0
NR_034306.1	100	51	0	0
NR_034307.1	79	30	0	0
NR_034308.1	91	42	0	0
NR_034309.1	91	42	0	0
NR_034312.1	85	36	0	0
NR_034313.1	91	42	0	0
NR_034314.1	62	13	0	0
NR_034315.1	94	45	0	0
NR_034316.1	89	40	0	0
NR_034317.1	89	40	0	0
NM_001013359.2	1964	1915	82	3.81931
NM_001202460.1	1962	1913	0	0
NM_001204249.1	2202	2153	0	0
NM_001204751.1	3810	3761	10	0.237157
NM_001205062.1	1790	1741	22	1.1271
NR_034310.1	94	45	0	0
NR_034280.1	83	34	0	0
NR_034282.1	100	51	0	0
NM_001205223.1	2006	1957	1465	66.7709
NM_001160405.2	2980	2931	643	19.5675
NM_001206467.1	2688	2639	477	16.122
NM_001206466.1	2688	2639	477	16.122
NM_001206970.1	1154	1105	1286.23	103.823
NM_001206969.1	2536	2487	359	12.8753
NM_001206973.1	2299	2250	34	1.34783
NM_001214904.1	3024	2975	419	12.5622
NM_001220486.1	2644	2595	720	24.7477
NM_001220487.1	2747	2698	45	1.48768
NM_001242386.1	3284	3235	850	23.4361
NM_001242387.1	7402	7353	449	5.44656
NM_001242432.1	2433	2384	0	0
NM_001242433.1	2514	2465	244	8.82903
NM_001242434.1	1729	1680	870.576	46.2208
NM_001242435.1	3041	2992	1129.42	33.6694
NM_001242436.1	2828	2779	3866	124.083
NM_001242431.1	1343	1294	1939	133.655
NM_001242440.1	1971	1922	1085.5	50.3752
NM_001242441.1	1971	1922	1085.5	50.3752
NM_001242456.1	2803	2754	1094	35.4318
NM_001242457.1	535	486	1905	349.622
NM_001242458.1	3602	3553	530	13.3052
NM_001242465.1	1635	1586	45.9949	2.5867
NM_001242467.1	1154	1105	1017	82.0916
NM_001242468.1	2560	2511	879	31.2236
NM_001242469.1	571	522	15007	2564.27
NM_001242542.1	1798	1749	1089	55.5365
NM_001242544.1	937	888	3276	329.057
NM_001242554.1	1848	1799	177	8.77571
NM_001242555.1	2075	2026	262.96	11.5768
NM_001242556.1	1877	1828	2600	126.864
NM_001242557.1	1847	1798	78	3.86941
NM_001242513.1	1263	1214	3935	289.112
NM_001242514.1	1790	1741	2535	129.873
NM_001242515.1	3238	3189	223	6.23721
NM_001242517.1	2333	2284	541	21.1272
NM_001242518.1	5170	5121	253	4.40662
NM_001242519.1	1741	1692	2915	153.666
NM_001242520.1	1212	1163	7052	540.845
NM_001242522.1	2268	2219	6777	272.408
NM_001242523.1	2658	2609	40	1.3675
NM_001242526.1	2334	2285	4406	171.988
NM_001242527.1	1268	1219	374	27.3658
NM_001242574.1	10144	10095	274	2.42094
NM_001242577.1	1283	1234	923	66.7155
NM_001242578.1	1330	1281	56	3.89923
NM_001242579.1	1701	1652	2670	144.159
NM_001242576.1	2969	2920	170	5.19286
NM_001242656.1	1337	1288	43240	2994.4
NR_039428.1	108	59	0	0
NR_039429.1	138	89	6	6.01314
NR_039430.1	119	70	0	0
NR_039431.1	133	84	0	0
NR_039432.1	107	58	0	0
NR_039433.1	93	44	0	0
NR_039434.1	88	39	0	0
NR_039435.1	115	66	0	0
NR_039437.1	67	18	0	0
NR_039438.1	101	52	0	0
NR_039439.1	115	66	0	0
NR_039440.1	90	41	0	0
NR_039441.1	126	77	0	0
NR_039442.1	140	91	0	0
NR_039443.1	137	88	0	0
NR_039444.1	108	59	0	0
NR_039445.1	112	63	0	0
NR_039446.1	129	80	0	0
NR_039447.1	87	38	0	0
NR_039448.1	111	62	0	0
NR_039449.1	136	87	0	0
NR_039450.1	120	71	0	0
NR_039451.1	129	80	0	0
NR_039452.1	80	31	0	0
NR_039453.1	135	86	0	0
NR_039454.1	92	43	0	0
NR_039457.1	121	72	0	0
NR_039458.1	140	91	20	19.6033
NR_039460.1	135	86	0	0
NR_039461.1	125	76	2	2.34724
NR_039462.1	88	39	0	0
NR_039463.1	108	59	0	0
NR_039464.1	127	78	0	0
NR_039465.1	93	44	0	0
NR_039466.1	105	56	0	0
NR_039467.1	69	20	0	0
NR_039468.1	96	47	0	0
NR_039469.1	86	37	5	12.0534
NR_039470.1	122	73	0	0
NR_039471.1	129	80	0	0
NR_039472.1	126	77	1	1.15838
NR_039473.1	97	48	0	0
NR_039474.1	125	76	0	0
NR_039476.1	103	54	0	0
NR_039477.1	87	38	0	0
NR_039478.1	114	65	0	0
NR_039479.1	110	61	0	0
NR_039480.1	135	86	0	0
NR_039481.1	118	69	0	0
NR_039483.1	91	42	0	0
NR_039484.1	126	77	0	0
NR_039485.1	104	55	0	0
NR_039486.1	138	89	0	0
NR_039487.1	113	64	0	0
NR_039488.1	98	49	0	0
NR_039489.1	98	49	0	0
NR_039490.1	93	44	4	8.10863
NR_039491.1	127	78	16	18.2964
NR_039492.1	139	90	3	2.97316
NR_039493.1	125	76	2	2.34724
NR_039494.1	118	69	3	3.87804
NR_039495.1	137	88	0	0
NR_039496.1	116	67	0	0
NR_039497.1	81	32	0	0
NR_039498.1	93	44	0	0
NR_039499.1	127	78	0	0
NR_039500.1	82	33	0	0
NR_039501.1	125	76	0	0
NR_039502.1	138	89	0	0
NR_039503.1	99	50	0	0
NR_039504.1	93	44	0	0
NR_039505.1	83	34	0	0
NR_039506.1	87	38	0	0
NR_039507.1	114	65	0	0
NR_039508.1	140	91	0	0
NR_039509.1	109	60	0	0
NR_039510.1	140	91	0	0
NR_039511.1	128	79	0	0
NR_039513.1	129	80	3	3.34481
NR_039514.1	66	17	0	0
NR_039515.1	119	70	0	0
NR_039516.1	87	38	0	0
NR_039517.1	96	47	0	0
NR_039518.1	94	45	0	0
NR_039519.1	103	54	0	0
NR_039521.1	136	87	5	5.12615
NR_039522.1	103	54	0	0
NR_039523.1	73	24	0	0
NR_039524.1	95	46	0	0
NR_039525.1	107	58	0	0
NR_039528.1	108	59	0	0
NR_039530.1	135	86	0	0
NR_039532.1	82	33	0	0
NR_039533.1	135	86	0	0
NR_039534.1	86	37	0	0
NR_039535.1	136	87	3	3.07569
NM_001242958.1	1544	1495	0	0
NM_001242959.1	1418	1369	0	0
NM_001242960.1	1536	1487	0	0
NM_001242961.1	1364	1315	0	0
NM_001242962.1	1569	1520	0	0
NM_001242963.1	1352	1303	0	0
NM_001242964.1	1388	1339	0	0
NM_001242965.1	1354	1305	0	0
NM_001242966.1	1269	1220	0	0
NM_001242967.1	1354	1305	0	0
NM_001242968.1	1396	1347	0	0
NM_001242969.1	1242	1193	0	0
NM_001242970.1	1355	1306	0	0
NM_001242971.1	1446	1397	0	0
NM_001242972.1	1221	1172	0	0
NM_001242973.1	1221	1172	0	0
NM_001242975.1	1227	1178	0	0
NM_001242976.1	1231	1182	0	0
NM_001242977.1	1221	1172	0	0
NM_001242978.1	1239	1190	0	0
NM_001242980.1	1227	1178	0	0
NM_001242981.1	1224	1175	0	0
NM_001242982.1	1230	1181	0	0
NM_001242983.1	5482	5433	698	11.4592
NM_001242984.1	1194	1145	0	0
NM_001242985.1	1293	1244	0	0
NM_001242986.1	1226	1177	0	0
NM_001242988.1	1174	1125	0	0
NM_001242987.1	1176	1127	0	0
NM_001242989.1	1203	1154	0	0
NM_001242990.1	1092	1043	0	0
NM_001242991.1	1092	1043	24	2.05242
NM_001242993.1	1574	1525	0	0
NM_001242994.1	1611	1562	0	0
NM_001242998.1	1492	1443	11	0.679934
NM_001242999.1	2663	2614	29	0.989538
NM_001242997.1	1195	1146	844.203	65.7056
NM_001115078.1	2659	2610	14	0.47844
NM_001040237.1	5107	5058	332	5.85463
NM_001037318.2	2515	2466	10	0.361699
NM_001191048.2	6581	6532	3693	50.4282
NM_001246667.1	5073	5024	0	0
NM_001252019.1	6272	6223	4	0.0573324
NM_001252424.1	1575	1526	0	0
NM_001252426.1	1941	1892	0	0
NM_001252428.1	1113	1064	0	0
NM_001252430.1	1077	1028	0	0
NM_001252432.1	1008	959	0	0
NM_001256032.1	3561	3512	6.55203	0.166403
NM_001256034.1	7969	7920	53	0.596885
NM_001256035.1	4018	3969	759	17.0569
NM_001256037.1	10767	10718	1492	12.4164
NM_001256038.1	2047	1998	846	37.7672
NM_001256039.1	6033	5984	2	0.0298111
NM_001256040.1	10114	10065	44.0355	0.390238
NR_048934.1	127	78	0	0
NM_001265585.1	1302	1253	204	14.5218
NM_001270813.1	928	879	3	0.30442
NM_001270814.1	496	447	0	0
NM_001270815.1	989	940	548	51.9987
NM_001270817.1	773	724	6	0.739185
NM_001270818.1	980	931	1	0.0958055
NM_001270819.1	1615	1566	11	0.626529
NM_001270820.1	885	836	98	10.4559
NM_001270821.1	1558	1509	1	0.0591086
NM_001270822.1	1840	1791	109	5.42839
NM_001270823.1	804	755	0	0
NM_001270824.1	462	413	10541	2276.52
NM_001270825.1	865	816	460	50.2815
NM_001270826.1	1183	1134	0	0
NM_001270827.1	1201	1152	1	0.0774262
NM_001270828.1	976	927	82	7.88995
NM_001270829.1	1181	1132	0	0
NM_001270830.1	1123	1074	130	10.7964
NM_001270831.1	750	701	60	7.63437
NM_001270832.1	765	716	6	0.747444
NM_001098224.2	1333	1284	62	4.30692
NM_001011625.2	1940	1891	8	0.377345
NM_001097154.2	1766	1717	14669.3	762.043
NM_001011564.2	1326	1277	14	0.977861
NM_001142656.2	710	661	290	39.1324
NM_001011632.2	2009	1960	4	0.18203
NM_001011583.2	635	586	14861	2261.99
NM_001011604.3	685	636	28623	4014.19
NM_001123013.2	6157	6108	584	8.52813
NM_001276427.1	1431	1382	8810.31	568.622
NM_001277299.1	5618	5569	1401	22.4389
NM_001277300.1	1954	1905	595	27.8588
NM_001277301.1	7263	7214	140	1.73098
NM_001278325.1	2201	2152	5	0.207237
NM_001278326.1	3007	2958	16	0.482461
NM_001278327.1	2360	2311	429	16.5576
NM_001278328.1	1954	1905	1179	55.2025
NM_001278329.1	3778	3729	703.682	16.8315
NM_001278330.1	3672	3623	1534	37.7657
NM_001278332.1	505	456	532	104.061
NM_001278331.1	6994	6945	410	5.26565
NM_001278333.1	1754	1705	163	8.52714
NM_001278334.1	2023	1974	0	0
NM_001278335.1	6666	6617	362.441	4.88559
NM_001278336.1	2762	2713	915	30.0823
NM_001278338.1	2410	2361	1	0.0377785
NM_001278679.1	2847	2798	539	17.1823
NM_001278680.1	597	548	177	28.8093
NM_001278681.1	3437	3388	28.424	0.748312
NM_001278705.1	1379	1330	395	26.4902
NM_001278706.1	1900	1851	124	5.97524
NM_001278707.1	2937	2888	1826	56.3954
XM_394141.4	2319	2270	3002	117.957
XM_006563213.1	1187	1138	22211	1740.87
XM_392138.5	1610	1561	133.522	7.62939
XM_001120151.3	1346	1297	735	50.5461
XM_006570705.1	2723	2674	2889	96.3666
XM_624412.4	1269	1220	374	27.3434
XM_006571257.1	1648	1599	986	55.0008
XM_001121760.3	642	593	1708	256.905
XM_392973.5	1533	1484	5069	304.669
XM_003249399.2	991	942	1817	172.046
XM_397367.5	733	684	4296.68	560.295
XM_623195.3	3914	3865	1778	41.032
XM_006568810.1	1280	1231	4324	313.305
XM_623728.4	863	814	32706	3583.8
XM_624504.4	2110	2061	56	2.42354
XM_001119919.3	831	782	2494	284.466
XM_006558404.1	1992	1943	1219.93	56.0019
XM_006560965.1	564	515	0	0
XM_006557332.1	1230	1181	1364	103.016
XM_396044.5	1541	1492	3690	220.596
XM_394499.5	2809	2760	1469	47.4737
XM_395145.5	514	465	2044	392.074
XM_623970.3	2535	2486	586.621	21.0473
XM_392381.5	3203	3154	908	25.6782
XM_395986.5	2130	2081	820	35.1465
XM_006559899.1	594	545	0	0
XM_006564070.1	2539	2490	930	33.3138
XM_001120173.3	591	542	3081	507.029
XM_624817.4	1318	1269	978	68.7412
XM_006559647.1	1309	1260	3787	268.08
XM_001122245.3	2185	2136	421	17.5801
XM_006564607.1	666	617	173.419	25.0699
XM_006564696.1	756	707	389.211	49.1027
XM_392783.5	1382	1333	988	66.11
XM_006561678.1	2885	2836	276	8.68047
XM_006562859.1	564	515	29	5.02263
XM_006557420.1	2674	2625	3882	131.907
XM_006557452.1	1383	1334	2295	153.45
XM_395329.4	1206	1157	4613	355.623
XM_003250847.2	1325	1276	754	52.7061
XM_006565201.1	905	856	53053	5528.11
XM_393868.5	2051	2002	1129	50.3002
XM_624016.4	563	514	560	97.1774
XM_006558537.1	1242	1193	11	0.822418
XM_624129.4	835	786	5558	630.719
XM_006559278.1	884	835	0	0
XM_396960.5	1621	1572	14877	844.118
XM_006563724.1	789	740	841	101.369
XM_393443.5	659	610	368.692	53.9105
XM_006571924.1	417	368	22.4284	5.43615
XM_006572178.1	5694	5645	510	8.05836
NM_001289441.1	1284	1235	0	0
NR_127325.1	81	32	0	0
NR_127313.1	79	30	0	0
NR_127335.1	71	22	0	0
NR_127314.1	81	32	0	0
NR_127339.1	85	36	0	0
NR_127356.1	81	32	0	0
NR_127322.1	85	36	0	0
NR_127363.1	75	26	0	0
NR_127312.1	88	39	0	0
NR_127345.1	90	41	0	0
NR_127315.1	79	30	0	0
NR_127310.1	87	38	0	0
NR_127330.1	78	29	0	0
NR_127306.1	88	39	0	0
NR_127323.1	75	26	0	0
NR_127305.1	70	21	0	0
NR_127337.1	84	35	0	0
NR_127348.1	75	26	0	0
NR_127374.1	86	37	0	0
NR_127375.1	70	21	0	0
NR_127359.1	82	33	0	0
NR_127342.1	78	29	1	3.07569
NR_127367.1	81	32	0	0
NR_127349.1	86	37	0	0
NR_127343.1	91	42	0	0
NR_127355.1	94	45	0	0
NR_127307.1	163	114	0	0
NR_127329.1	89	40	0	0
NR_127318.1	78	29	0	0
NR_127346.1	94	45	121	239.835
NR_127308.1	89	40	0	0
NR_127354.1	82	33	0	0
NR_127362.1	80	31	0	0
NR_127351.1	77	28	0	0
NR_127332.1	75	26	0	0
NR_127357.1	100	51	0	0
NR_127336.1	79	30	0	0
NR_127361.1	94	45	0	0
