target_id	length	eff_length	est_counts	tpm
NM_001077815.1	1855	1806	1	0.0584336
NM_001077814.1	387	338	0	0
NM_001077816.1	1530	1481	0	0
NM_001077818.1	1707	1658	154	9.80205
NM_001077817.1	1194	1145	4	0.368668
NM_001077819.1	378	329	267	85.6438
NM_001077820.1	351	302	7	2.44609
NM_001077822.1	1533	1484	0	0
NM_001077824.1	1842	1793	0	0
NM_001077821.1	4097	4048	0	0
NM_001077825.1	1158	1109	0	0
NM_001078661.1	315	266	4	1.58693
NM_001079561.1	1701	1652	2	0.127762
NM_001079560.1	1607	1558	0	0
NM_001080110.1	2703	2654	0	0
NM_001080095.1	1590	1541	0	0
NM_001080094.2	2123	2074	60.3596	3.07127
NM_001080205.1	2713	2664	501	19.8465
NM_001083630.1	1713	1664	67	4.24915
NM_001085344.1	515	466	0	0
NM_001085345.1	1491	1442	2	0.146368
NM_001085346.1	509	460	0	0
NM_001040266.2	1599	1550	1	0.0680846
NM_001011626.2	755	706	294	43.9464
NM_001040235.2	6077	6028	2	0.0350136
NM_001098232.1	1146	1097	45	4.32899
NM_001098218.1	2148	2099	163	8.19513
NM_001098220.1	1806	1757	0	0
NM_001040262.2	438	389	4	1.08515
NM_001098217.1	2187	2138	295	14.5611
NM_001098219.1	2139	2090	0	0
NM_001098234.1	462	413	3.33124	0.851211
NM_001098228.1	1286	1237	130	11.0906
NM_001098214.1	1863	1814	86	5.00313
NM_001098229.1	1284	1235	242	20.679
NM_001098221.1	1763	1714	2	0.12314
NM_001098223.1	1436	1387	0	0
NR_003565.1	7091	7042	0	0
NR_003566.1	6861	6812	5826	90.2561
NR_003567.1	17525	17476	1	0.00603863
NM_001077823.2	516	467	33	7.45723
NM_001098717.1	2199	2150	4835	237.322
NM_001101023.1	3033	2984	5462	193.167
NM_001104949.1	3122	3073	6.3903	0.219452
NM_001110764.1	2606	2557	81433	3360.86
NM_001111255.1	2504	2455	15	0.644793
NM_001112670.1	3330	3281	11	0.353808
NM_001112671.1	3001	2952	47.1042	1.68393
NM_001113285.1	2779	2730	0	0
NM_001113739.1	1509	1460	2123	153.454
NM_001114188.1	1950	1901	0	0
NM_001114198.1	730	681	4574.73	708.924
NM_001126244.1	1674	1625	16	1.03908
NM_001131037.1	1164	1115	0	0
NM_001131038.1	2722	2673	277	10.9361
NM_001134227.1	1704	1655	83	5.2925
NM_001134333.1	282	233	0	0
NM_001134371.1	591	542	800	155.766
NM_001134722.1	105	56	76	143.221
NM_001134668.1	2541	2492	1253	53.062
NM_001134669.1	584	535	0	0
NM_001134828.1	1495	1446	343.169	25.045
NM_001134934.1	3281	3232	6	0.195912
NM_001134940.1	1464	1415	0	0
NM_001134942.1	1621	1572	686	46.0524
NM_001134943.1	1434	1385	0	0
NM_001134947.1	1760	1711	2	0.123356
NM_001134948.1	3181	3132	1	0.0336945
NM_001134949.1	3346	3297	606.722	19.4201
NM_001134950.1	2295	2246	6	0.281918
NM_001011644.2	1200	1151	2.05909	0.18879
NM_001135735.1	1032	983	15145	1625.91
NM_001135905.1	488	439	811.779	195.143
NM_001135909.1	320	271	3224	1255.47
NM_001136187.1	614	565	1813	338.634
NM_001136206.1	1002	953	0	0
NM_001136207.1	930	881	0	0
NM_001136208.1	1008	959	0	0
NM_001136209.1	1029	980	0	0
NM_001141964.1	2248	2199	39	1.87163
NM_001142436.1	1295	1246	1468	124.334
NM_001142461.1	824	775	329	44.7997
NM_001142561.1	1943	1894	25	1.39297
NM_001142609.1	1671	1622	2083	135.525
NM_001142637.1	999	950	0	0
NM_001142607.1	642	593	13	2.3135
NM_001142693.1	1386	1337	1	0.0789313
NM_001112672.2	1701	1652	1259	80.426
NM_001143921.1	2102	2053	0	0
NM_001145738.1	2787	2738	10	0.385431
NM_001145739.1	2553	2504	0	0
NM_001145736.1	2424	2375	0	0
NM_001145737.1	2433	2384	0	0
NM_001145740.1	3633	3584	18	0.530011
NM_001159303.1	1404	1355	639	49.7671
NM_001098215.2	2635	2586	4	0.163235
NM_001160048.1	2747	2698	6924	270.829
NM_001160050.1	2417	2368	23491	1046.89
NM_001160052.1	2920	2871	13336	490.2
NM_001160064.1	2844	2795	13811	521.464
NM_001160072.1	2237	2188	413	19.9197
NM_001160270.1	698	649	5908	960.675
NM_001161787.1	927	878	3930	472.366
NM_001161831.1	683	634	5783	962.597
NM_001162398.1	165	116	188	171.033
NM_001162513.1	4073	4024	77	2.01936
NM_001162516.1	1758	1709	52	3.21101
NM_001163463.1	481	432	623	152.19
NM_001163715.1	854	805	595	78.0013
NM_001163716.1	900	851	89.511	11.1001
NM_001163717.1	2152	2103	178	8.93226
NM_001011616.2	680	631	5	0.836221
NM_001163712.1	1155	1106	48	4.58001
NM_001163714.1	1566	1517	56	3.89568
NM_001110712.2	754	705	2	0.299379
NM_001164008.1	2209	2160	4	0.195428
NM_001164810.1	871	822	1611.72	206.918
NM_001164809.1	503	454	368.07	85.5569
NM_001165906.1	3754	3705	460.22	13.1086
NM_001165905.1	6135	6086	3	0.0520199
NM_001165904.1	5715	5666	0	0
NM_001167709.1	732	683	0	0
NM_001167720.1	599	550	99	18.9956
NM_001167836.1	1455	1406	1	0.0750577
NM_001167893.1	1135	1086	3	0.291522
NR_031508.1	87	38	0	0
NR_031509.1	83	34	0	0
NR_031510.1	77	28	0	0
NR_031511.1	107	58	0	0
NR_031512.1	89	40	0	0
NR_031513.1	92	43	0	0
NR_031514.1	85	36	0	0
NR_031515.1	102	53	0	0
NR_031516.1	91	42	0	0
NR_031517.1	84	35	0	0
NR_031518.1	84	35	0	0
NR_031519.1	92	43	2	4.90842
NR_031520.1	103	54	0	0
NR_031521.1	92	43	0	0
NR_031522.1	89	40	0	0
NR_031523.1	84	35	0	0
NR_031524.1	90	41	0	0
NR_031525.1	82	33	0	0
NR_031526.1	90	41	0	0
NR_031527.1	87	38	0	0
NR_031528.1	85	36	1	2.93142
NR_031529.1	87	38	1	2.77714
NR_031530.1	92	43	0	0
NR_031531.1	85	36	0	0
NM_001168336.1	1053	1004	542	56.97
NM_001168425.1	1144	1095	123	11.8542
NM_001168700.1	993	944	0	0
NM_001011639.2	1806	1757	7	0.420443
NM_001170972.1	1128	1079	173	16.9202
NM_001170973.1	1131	1082	13965	1362.05
NM_001170974.1	1454	1405	2682	201.448
NM_001171051.1	4101	4052	22	0.572973
NM_001171108.1	1209	1160	0	0
NM_001172378.1	1201	1152	27	2.47339
NM_001172379.1	1114	1065	71	7.03541
NM_001172389.1	1026	977	17	1.83626
NM_001172403.1	1330	1281	1547.96	127.524
NM_001172404.1	2427	2378	3308	146.803
NM_001172405.1	228	179	594	350.198
NM_001172406.1	908	859	138.038	16.9584
NM_001172718.1	2641	2592	58.463	2.38027
NM_001011628.2	1386	1337	2	0.157863
NM_001174139.1	720	671	0	0
NM_001174140.1	599	550	7	1.34312
NM_001174141.1	1037	988	45	4.80658
NM_001174142.1	773	724	3	0.437284
NM_001174143.1	884	835	4947.25	625.256
NM_001174144.1	534	485	0	0
NM_001174145.1	871	822	0	0
NM_001177903.1	404	355	163	48.4551
NM_001177490.1	1091	1042	8011	811.334
NM_001178021.1	842	793	3933	523.397
NM_001178023.1	1095	1046	3474	350.493
NM_001178025.1	2265	2216	8464	403.076
NM_001178028.1	1029	980	616	66.3339
NM_001178047.1	1538	1489	3714	263.225
NM_001178027.1	830	781	7077	956.266
NM_001178048.1	1331	1282	2974	244.812
NM_001178067.1	626	577	409	74.8046
NM_001178069.1	1627	1578	2510	167.86
NM_001011611.2	369	320	0	0
NM_001185079.1	3029	2980	463	16.3963
NM_001185086.1	3029	2980	463	16.3963
NM_001185105.1	3075	3026	46	1.60424
NM_001161709.2	856	807	489	63.9464
NM_001185144.1	565	516	19716	4032.27
NM_001185145.1	1666	1617	3239	211.389
NM_001190421.1	2277	2228	0	0
NM_001190814.1	460	411	1405	360.757
NM_001190921.1	1401	1352	266	20.7628
NM_001190920.1	1626	1577	691	46.241
NM_001193290.1	1551	1502	191	13.4197
NR_034281.1	100	51	0	0
NR_034283.1	100	51	0	0
NR_034284.1	100	51	0	0
NR_034285.1	100	51	0	0
NR_034286.1	100	51	0	0
NR_034287.1	100	51	0	0
NR_034288.1	100	51	0	0
NR_034289.1	100	51	0	0
NR_034290.1	100	51	0	0
NR_034291.1	100	51	0	0
NR_034292.1	100	51	0	0
NR_034293.1	100	51	0	0
NR_034294.1	100	51	0	0
NR_034295.1	100	51	0	0
NR_034296.1	100	51	0	0
NR_034297.1	100	51	0	0
NR_034298.1	100	51	0	0
NR_034299.1	100	51	0	0
NR_034300.1	100	51	0	0
NR_034301.1	100	51	0	0
NR_034302.1	100	51	0	0
NR_034303.1	100	51	0	0
NR_034304.1	100	51	0	0
NR_034305.1	100	51	0	0
NR_034306.1	100	51	0	0
NR_034307.1	79	30	0	0
NR_034308.1	91	42	0	0
NR_034309.1	91	42	0	0
NR_034312.1	85	36	0	0
NR_034313.1	91	42	0	0
NR_034314.1	62	13	0	0
NR_034315.1	94	45	0	0
NR_034316.1	89	40	0	0
NR_034317.1	89	40	0	0
NM_001013359.2	1964	1915	302	16.6425
NM_001202460.1	1962	1913	0	0
NM_001204249.1	2202	2153	0	0
NM_001204751.1	3810	3761	9	0.252534
NM_001205062.1	1790	1741	660	40.0061
NR_034310.1	94	45	0	0
NR_034280.1	83	34	0	0
NR_034282.1	100	51	0	0
NM_001205223.1	2006	1957	549	29.6048
NM_001160405.2	2980	2931	292	10.5135
NM_001206467.1	2688	2639	471.5	18.8548
NM_001206466.1	2688	2639	471.5	18.8548
NM_001206970.1	1154	1105	490.263	46.8218
NM_001206969.1	2536	2487	526	22.3198
NM_001206973.1	2299	2250	60	2.81416
NM_001214904.1	3024	2975	664	23.5538
NM_001220486.1	2644	2595	340	13.8268
NM_001220487.1	2747	2698	71	2.77714
NM_001242386.1	3284	3235	288	9.39504
NM_001242387.1	7402	7353	1087	15.6008
NM_001242432.1	2433	2384	0	0
NM_001242433.1	2514	2465	149	6.37896
NM_001242434.1	1729	1680	462.247	29.0366
NM_001242435.1	3041	2992	1204.75	42.493
NM_001242436.1	2828	2779	4810	182.657
NM_001242431.1	1343	1294	1064	86.7737
NM_001242440.1	1971	1922	293	16.0877
NM_001242441.1	1971	1922	293	16.0877
NM_001242456.1	2803	2754	627	24.0262
NM_001242457.1	535	486	978	212.365
NM_001242458.1	3602	3553	575	17.0786
NM_001242465.1	1635	1586	43.0707	2.86589
NM_001242467.1	1154	1105	1150	109.829
NM_001242468.1	2560	2511	314	13.1966
NM_001242469.1	571	522	8786	1776.24
NM_001242542.1	1798	1749	428	25.8247
NM_001242544.1	937	888	4403	523.259
NM_001242554.1	1848	1799	161	9.44442
NM_001242555.1	2075	2026	489.561	25.5005
NM_001242556.1	1877	1828	956	55.1902
NM_001242557.1	1847	1798	131	7.68886
NM_001242513.1	1263	1214	3156	274.346
NM_001242514.1	1790	1741	803	48.674
NM_001242515.1	3238	3189	383	12.6743
NM_001242517.1	2333	2284	162	7.48513
NM_001242518.1	5170	5121	165	3.40024
NM_001242519.1	1741	1692	1731	107.964
NM_001242520.1	1212	1163	3623	328.753
NM_001242522.1	2268	2219	6332	301.137
NM_001242523.1	2658	2609	8	0.323591
NM_001242526.1	2334	2285	3730	172.267
NM_001242527.1	1268	1219	224	19.3921
NM_001242574.1	10144	10095	33	0.344975
NM_001242577.1	1283	1234	198	16.9329
NM_001242578.1	1330	1281	11	0.9062
NM_001242579.1	1701	1652	5428	346.745
NM_001242576.1	2969	2920	707	25.5515
NM_001242656.1	1337	1288	26498	2171.09
NR_039428.1	108	59	0	0
NR_039429.1	138	89	6	7.11446
NR_039430.1	119	70	0	0
NR_039431.1	133	84	0	0
NR_039432.1	107	58	0	0
NR_039433.1	93	44	0	0
NR_039434.1	88	39	0	0
NR_039435.1	115	66	0	0
NR_039437.1	67	18	0	0
NR_039438.1	101	52	0	0
NR_039439.1	115	66	1	1.59896
NR_039440.1	90	41	0	0
NR_039441.1	126	77	0	0
NR_039442.1	140	91	0	0
NR_039443.1	137	88	0	0
NR_039444.1	108	59	0	0
NR_039445.1	112	63	0	0
NR_039446.1	129	80	0	0
NR_039447.1	87	38	0	0
NR_039448.1	111	62	0	0
NR_039449.1	136	87	0	0
NR_039450.1	120	71	0	0
NR_039451.1	129	80	0	0
NR_039452.1	80	31	0	0
NR_039453.1	135	86	0	0
NR_039454.1	92	43	0	0
NR_039457.1	121	72	0	0
NR_039458.1	140	91	4	4.63873
NR_039460.1	135	86	0	0
NR_039461.1	125	76	0	0
NR_039462.1	88	39	0	0
NR_039463.1	108	59	0	0
NR_039464.1	127	78	0	0
NR_039465.1	93	44	0	0
NR_039466.1	105	56	0	0
NR_039467.1	69	20	0	0
NR_039468.1	96	47	0	0
NR_039469.1	86	37	5	14.261
NR_039470.1	122	73	0	0
NR_039471.1	129	80	0	0
NR_039472.1	126	77	0	0
NR_039473.1	97	48	0	0
NR_039474.1	125	76	0	0
NR_039476.1	103	54	0	0
NR_039477.1	87	38	0	0
NR_039478.1	114	65	0	0
NR_039479.1	110	61	0	0
NR_039480.1	135	86	0	0
NR_039481.1	118	69	0	0
NR_039483.1	91	42	0	0
NR_039484.1	126	77	0	0
NR_039485.1	104	55	0	0
NR_039486.1	138	89	0	0
NR_039487.1	113	64	0	0
NR_039488.1	98	49	0	0
NR_039489.1	98	49	0	0
NR_039490.1	93	44	14	33.5781
NR_039491.1	127	78	20	27.0593
NR_039492.1	139	90	10	11.7257
NR_039493.1	125	76	22	30.5485
NR_039494.1	118	69	14	21.4121
NR_039495.1	137	88	0	0
NR_039496.1	116	67	0	0
NR_039497.1	81	32	0	0
NR_039498.1	93	44	0	0
NR_039499.1	127	78	0	0
NR_039500.1	82	33	0	0
NR_039501.1	125	76	0	0
NR_039502.1	138	89	0	0
NR_039503.1	99	50	0	0
NR_039504.1	93	44	0	0
NR_039505.1	83	34	0	0
NR_039506.1	87	38	0	0
NR_039507.1	114	65	0	0
NR_039508.1	140	91	0	0
NR_039509.1	109	60	0	0
NR_039510.1	140	91	0	0
NR_039511.1	128	79	0	0
NR_039513.1	129	80	0	0
NR_039514.1	66	17	0	0
NR_039515.1	119	70	0	0
NR_039516.1	87	38	0	0
NR_039517.1	96	47	0	0
NR_039518.1	94	45	0	0
NR_039519.1	103	54	0	0
NR_039521.1	136	87	0	0
NR_039522.1	103	54	0	0
NR_039523.1	73	24	0	0
NR_039524.1	95	46	0	0
NR_039525.1	107	58	0	0
NR_039528.1	108	59	0	0
NR_039530.1	135	86	0	0
NR_039532.1	82	33	0	0
NR_039533.1	135	86	0	0
NR_039534.1	86	37	0	0
NR_039535.1	136	87	12	14.556
NM_001242958.1	1544	1495	0	0
NM_001242959.1	1418	1369	0	0
NM_001242960.1	1536	1487	0	0
NM_001242961.1	1364	1315	0	0
NM_001242962.1	1569	1520	0	0
NM_001242963.1	1352	1303	0	0
NM_001242964.1	1388	1339	0	0
NM_001242965.1	1354	1305	0	0
NM_001242966.1	1269	1220	0	0
NM_001242967.1	1354	1305	0	0
NM_001242968.1	1396	1347	0	0
NM_001242969.1	1242	1193	0	0
NM_001242970.1	1355	1306	0	0
NM_001242971.1	1446	1397	0	0
NM_001242972.1	1221	1172	0	0
NM_001242973.1	1221	1172	0	0
NM_001242975.1	1227	1178	6	0.53751
NM_001242976.1	1231	1182	0	0
NM_001242977.1	1221	1172	36	3.24157
NM_001242978.1	1239	1190	0	0
NM_001242980.1	1227	1178	0	0
NM_001242981.1	1224	1175	0	0
NM_001242982.1	1230	1181	0	0
NM_001242983.1	5482	5433	898	17.4428
NM_001242984.1	1194	1145	0	0
NM_001242985.1	1293	1244	0	0
NM_001242986.1	1226	1177	0	0
NM_001242988.1	1174	1125	0	0
NM_001242987.1	1176	1127	0	0
NM_001242989.1	1203	1154	0	0
NM_001242990.1	1092	1043	5.32503	0.538789
NM_001242991.1	1092	1043	0	0
NM_001242993.1	1574	1525	0	0
NM_001242994.1	1611	1562	0	0
NM_001242998.1	1492	1443	2	0.146266
NM_001242999.1	2663	2614	14	0.565201
NM_001242997.1	1195	1146	2040.47	187.9
NM_001115078.1	2659	2610	8	0.323467
NM_001040237.1	5107	5058	155	3.23395
NM_001037318.2	2515	2466	0	0
NM_001191048.2	6581	6532	2177	35.1717
NM_001246667.1	5073	5024	0	0
NM_001252019.1	6272	6223	33	0.559622
NM_001252424.1	1575	1526	0	0
NM_001252426.1	1941	1892	0	0
NM_001252428.1	1113	1064	0	0
NM_001252430.1	1077	1028	0	0
NM_001252432.1	1008	959	0	0
NM_001256032.1	3561	3512	0	0
NM_001256034.1	7969	7920	78	1.03932
NM_001256035.1	4018	3969	363	9.65175
NM_001256037.1	10767	10718	966.914	9.52039
NM_001256038.1	2047	1998	595	31.4269
NM_001256039.1	6033	5984	0	0
NM_001256040.1	10114	10065	5.00874	0.0525165
NR_048934.1	127	78	0	0
NM_001265585.1	1302	1253	109	9.18028
NM_001270813.1	928	879	42	5.04244
NM_001270814.1	496	447	0	0
NM_001270815.1	989	940	5981	671.47
NM_001270817.1	773	724	265	38.6267
NM_001270818.1	980	931	39	4.42075
NM_001270819.1	1615	1566	4204	283.303
NM_001270820.1	885	836	451	56.9313
NM_001270821.1	1558	1509	10	0.699345
NM_001270822.1	1840	1791	76	4.47815
NM_001270823.1	804	755	0	0
NM_001270824.1	462	413	17056	4358.21
NM_001270825.1	865	816	9063.93	1172.21
NM_001270826.1	1183	1134	0	0
NM_001270827.1	1201	1152	66	6.04605
NM_001270828.1	976	927	395	44.9674
NM_001270829.1	1181	1132	4	0.372902
NM_001270830.1	1123	1074	679	66.7185
NM_001270831.1	750	701	4758	716.287
NM_001270832.1	765	716	5	0.736949
NM_001098224.2	1333	1284	91	7.47923
NM_001011625.2	1940	1891	0	0
NM_001097154.2	1766	1717	9575.92	588.56
NM_001011564.2	1326	1277	79	6.52855
NM_001142656.2	710	661	539	86.0534
NM_001011632.2	2009	1960	0	0
NM_001011583.2	635	586	18902	3404.01
NM_001011604.3	685	636	15240	2528.76
NM_001123013.2	6157	6108	323	5.58064
NM_001276427.1	1431	1382	6883.09	525.601
NM_001277299.1	5618	5569	928	17.5854
NM_001277300.1	1954	1905	663	36.7282
NM_001277301.1	7263	7214	246	3.59865
NM_001278325.1	2201	2152	2	0.0980773
NM_001278326.1	3007	2958	10	0.356765
NM_001278327.1	2360	2311	336	15.3433
NM_001278328.1	1954	1905	1601	88.6905
NM_001278329.1	3778	3729	817.63	23.139
NM_001278330.1	3672	3623	1237	36.0315
NM_001278332.1	505	456	524	121.268
NM_001278331.1	6994	6945	183	2.78073
NM_001278333.1	1754	1705	220	13.6169
NM_001278334.1	2023	1974	0	0
NM_001278335.1	6666	6617	223.126	3.55853
NM_001278336.1	2762	2713	275	10.697
NM_001278338.1	2410	2361	2	0.0893953
NM_001278679.1	2847	2798	262	9.88176
NM_001278680.1	597	548	245	47.1809
NM_001278681.1	3437	3388	1.00246	0.0312252
NM_001278705.1	1379	1330	965	76.5696
NM_001278706.1	1900	1851	88	5.01715
NM_001278707.1	2937	2888	997	36.4316
XM_394141.4	2319	2270	1412	65.6432
XM_006563213.1	1187	1138	26173.2	2427.14
XM_392138.5	1610	1561	136.851	9.25176
XM_001120151.3	1346	1297	739	60.1292
XM_006570705.1	2723	2674	1381	54.5021
XM_624412.4	1269	1220	390	33.7354
XM_006571257.1	1648	1599	1265	83.4877
XM_001121760.3	642	593	467	83.108
XM_392973.5	1533	1484	2248	159.861
XM_003249399.2	991	942	1583	177.342
XM_397367.5	733	684	1712.61	264.231
XM_623195.3	3914	3865	1298	35.441
XM_006568810.1	1280	1231	2060	176.6
XM_623728.4	863	814	19051	2469.87
XM_624504.4	2110	2061	438	22.4273
XM_001119919.3	831	782	1226	165.449
XM_006558404.1	1992	1943	1370.22	74.4215
XM_006560965.1	564	515	0	0
XM_006557332.1	1230	1181	1003	89.6255
XM_396044.5	1541	1492	2093	148.041
XM_394499.5	2809	2760	1003	38.3506
XM_395145.5	514	465	631	143.205
XM_623970.3	2535	2486	858.09	36.4261
XM_392381.5	3203	3154	1910	63.9076
XM_395986.5	2130	2081	262	13.2865
XM_006559899.1	594	545	0	0
XM_006564070.1	2539	2490	1120	47.4678
XM_001120173.3	591	542	893	173.873
XM_624817.4	1318	1269	662	55.0525
XM_006559647.1	1309	1260	2749	230.242
XM_001122245.3	2185	2136	55	2.71733
XM_006564607.1	666	617	218.426	37.3595
XM_006564696.1	756	707	366.146	54.6532
XM_392783.5	1382	1333	480	38.0007
XM_006561678.1	2885	2836	253	9.41445
XM_006562859.1	564	515	4	0.819659
XM_006557420.1	2674	2625	2671	107.38
XM_006557452.1	1383	1334	1637	129.501
XM_395329.4	1206	1157	2120	193.367
XM_003250847.2	1325	1276	293	24.2325
XM_006565201.1	905	856	31169	3842.64
XM_393868.5	2051	2002	531	27.9905
XM_624016.4	563	514	263	53.9974
XM_006558537.1	1242	1193	11	0.973045
XM_624129.4	835	786	2901	389.499
XM_006559278.1	884	835	0	0
XM_396960.5	1621	1572	7758	520.808
XM_006563724.1	789	740	601	85.7084
XM_393443.5	659	610	109.081	18.8712
XM_006571924.1	417	368	18.4426	5.28878
XM_006572178.1	5694	5645	497	9.29123
NM_001289441.1	1284	1235	0	0
NR_127325.1	81	32	0	0
NR_127313.1	79	30	0	0
NR_127335.1	71	22	0	0
NR_127314.1	81	32	0	0
NR_127339.1	85	36	0	0
NR_127356.1	81	32	0	0
NR_127322.1	85	36	0	0
NR_127363.1	75	26	0	0
NR_127312.1	88	39	0	0
NR_127345.1	90	41	0	0
NR_127315.1	79	30	0	0
NR_127310.1	87	38	0	0
NR_127330.1	78	29	0	0
NR_127306.1	88	39	0	0
NR_127323.1	75	26	0	0
NR_127305.1	70	21	0	0
NR_127337.1	84	35	0	0
NR_127348.1	75	26	0	0
NR_127374.1	86	37	0	0
NR_127375.1	70	21	0	0
NR_127359.1	82	33	0	0
NR_127342.1	78	29	1	3.639
NR_127367.1	81	32	0	0
NR_127349.1	86	37	0	0
NR_127343.1	91	42	0	0
NR_127355.1	94	45	0	0
NR_127307.1	163	114	4	3.70285
NR_127329.1	89	40	0	0
NR_127318.1	78	29	2	7.27801
NR_127346.1	94	45	65	152.434
NR_127308.1	89	40	0	0
NR_127354.1	82	33	0	0
NR_127362.1	80	31	0	0
NR_127351.1	77	28	0	0
NR_127332.1	75	26	0	0
NR_127357.1	100	51	0	0
NR_127336.1	79	30	0	0
NR_127361.1	94	45	0	0
