target_id	length	eff_length	est_counts	tpm
NR_031514.1	85	17.21	0	0
NR_031515.1	102	20.7581	0	0
NR_031516.1	91	18.6049	0	0
NR_031517.1	84	16.8646	0	0
NR_031518.1	84	16.8646	0	0
NR_031519.1	92	18.5611	0	0
NR_031520.1	103	20.6499	0	0
NR_031521.1	92	18.5611	0	0
NR_031522.1	89	18.0398	0	0
NR_031523.1	84	16.8646	0	0
NR_031524.1	90	18.4771	0	0
NR_031525.1	82	16.4724	0	0
NR_031526.1	90	18.4771	1	4.38248
NR_031527.1	87	17.3955	0	0
NR_031528.1	85	17.21	0	0
NR_031529.1	87	17.3955	0	0
NR_031530.1	92	18.5611	0	0
NR_031531.1	85	17.21	0	0
NM_001168336.1	1053	625.288	115	14.8926
NM_001168425.1	1144	716.288	4975	562.417
NM_001168700.1	993	565.871	0	0
NM_001011639.2	1806	1378.29	744	43.7105
NM_001170972.1	1128	700.288	1502	173.679
NM_001170973.1	1131	703.288	5019	577.879
NM_001170974.1	1454	1026.29	8917	703.562
NM_001171051.1	4101	3673.29	2	0.0440888
NM_001171108.1	1209	781.288	27	2.79837
NM_001172378.1	1201	773.288	154	16.1262
NM_001172379.1	1114	686.288	52	6.1355
NM_001172389.1	1026	598.288	98	13.2638
NM_001172403.1	1330	902.288	999.713	89.7188
NM_001172404.1	2427	1999.29	1465	59.3356
NM_001172405.1	228	63.9617	17622	22309.4
NM_001172406.1	908	490.637	218.287	36.0263
NM_001172718.1	2641	2213.29	1902.41	69.6017
NM_001011628.2	1386	958.288	948	80.1061
NM_001174139.1	720	340.189	0	0
NM_001174140.1	599	251.381	0	0
NM_001174141.1	1037	609.288	1	0.132902
NM_001174142.1	773	379.897	0	0
NM_001174143.1	884	469.983	855	147.312
NM_001174144.1	534	207.369	0	0
NM_001174145.1	871	458.892	0	0
NM_001177903.1	404	136.045	63	37.4981
NM_001177490.1	1091	663.288	1053	128.552
NM_001178021.1	842	434.853	10135	1887.27
NM_001178023.1	1095	667.288	280	33.978
NM_001178025.1	2265	1837.29	872	38.4319
NM_001178028.1	1029	601.288	7	0.942689
NM_001178047.1	1538	1110.29	434	31.6524
NM_001178027.1	830	425.059	3740	712.484
NM_001178048.1	1331	903.288	527	47.243
NM_001178067.1	626	270.677	1436	429.592
NM_001178069.1	1627	1199.29	130	8.77754
NM_001011611.2	369	117.519	0	0
NM_001185079.1	3029	2601.29	81	2.52145
NM_001185086.1	3029	2601.29	81	2.52145
NM_001185105.1	3075	2647.29	483	14.774
NM_001161709.2	856	446.398	1719	311.822
NM_001185144.1	565	228.006	4135	1468.53
NM_001185145.1	1666	1238.29	2295	150.077
NM_001190421.1	2277	1849.29	3	0.131362
NM_001190814.1	460	162.588	22102	11007.7
NM_001190921.1	1401	973.288	16	1.33116
NM_001190920.1	1626	1198.29	29	1.9597
NM_001193290.1	1551	1123.29	56	4.03692
NR_034281.1	100	20.15	0	0
NR_034283.1	100	20.15	0	0
NR_034284.1	100	20.15	0	0
NR_034285.1	100	20.15	0	0
NR_034286.1	100	20.15	1	4.01863
NR_034287.1	100	20.15	4	16.0745
NR_034288.1	100	20.15	0	0
NR_034289.1	100	20.15	0	0
NR_034290.1	100	20.15	0	0
NR_034291.1	100	20.15	0	0
NR_034292.1	100	20.15	0	0
NR_034293.1	100	20.15	0	0
NR_034294.1	100	20.15	1	4.01863
NR_034295.1	100	20.15	0	0
NR_034296.1	100	20.15	0	0
NR_034297.1	100	20.15	0	0
NR_034298.1	100	20.15	0	0
NR_034299.1	100	20.15	2	8.03726
NR_034300.1	100	20.15	0	0
NR_034301.1	100	20.15	0	0
NR_034302.1	100	20.15	0	0
NR_034303.1	100	20.15	0	0
NR_034304.1	100	20.15	0	0
NR_034305.1	100	20.15	1	4.01863
NR_034306.1	100	20.15	0	0
NR_034307.1	79	15.2059	0	0
NR_034308.1	91	18.6049	0	0
NR_034309.1	91	18.6049	1	4.35237
NR_034312.1	85	17.21	0	0
NR_034313.1	91	18.6049	1	4.35237
NR_034314.1	62	12.3879	0	0
NR_034315.1	94	18.5354	0	0
NR_034316.1	89	18.0398	0	0
NR_034317.1	89	18.0398	0	0
NM_001013359.2	1964	1536.29	13	0.68521
NM_001202460.1	1962	1534.29	20	1.05554
NM_001204249.1	2202	1774.29	4	0.182553
NM_001204751.1	3810	3382.29	159	3.80662
NM_001205062.1	1790	1362.29	6	0.356644
NR_034310.1	94	18.5354	0	0
NR_034280.1	83	16.5732	0	0
NR_034282.1	100	20.15	0	0
NM_001205223.1	2006	1578.29	197	10.1073
NM_001160405.2	2980	2552.29	1358	43.0847
NM_001206467.1	2688	2260.29	154.5	5.535
NM_001206466.1	2688	2260.29	154.5	5.535
NM_001206970.1	1154	726.288	106	11.8182
NM_001206969.1	2536	2108.29	85	3.26469
NM_001206973.1	2299	1871.29	532	23.021
NM_001214904.1	3024	2596.29	312	9.73094
NM_001220486.1	2644	2216.29	76	2.77677
NM_001220487.1	2747	2319.29	63	2.19958
NM_001242386.1	3284	2856.29	83	2.35304
NM_001242387.1	7402	6974.29	102	1.18428
NM_001242432.1	2433	2005.29	1	0.0403809
NM_001242433.1	2514	2086.29	1393	54.0667
NM_001242434.1	1729	1301.29	109	6.78276
NM_001242435.1	3041	2613.29	633	19.6142
NM_001242436.1	2828	2400.29	427	14.4051
NM_001242431.1	1343	915.288	441	39.0152
NM_001242440.1	1971	1543.29	248	13.0124
NM_001242441.1	1971	1543.29	248	13.0124
NM_001242456.1	2803	2375.29	73	2.48863
NM_001242457.1	535	207.982	416	161.965
NM_001242458.1	3602	3174.29	1418	36.1729
NM_001242465.1	1635	1207.29	24.1393	1.61907
NM_001242467.1	1154	726.288	1052	117.29
NM_001242468.1	2560	2132.29	256	9.72181
NM_001242469.1	571	232.307	13702	4776.11
NM_001242542.1	1798	1370.29	144	8.50949
NM_001242544.1	937	515.527	6881	1080.82
NM_001242554.1	1848	1420.29	613	34.9492
NM_001242555.1	2075	1647.29	1303	64.0513
NM_001242556.1	1877	1449.29	591	33.0207
NM_001242557.1	1847	1419.29	0	0
NM_001242513.1	1263	835.288	2063	199.994
NM_001242514.1	1790	1362.29	2667	158.528
NM_001242515.1	3238	2810.29	264	7.60688
NM_001242517.1	2333	1905.29	424	18.0201
NM_001242518.1	5170	4742.29	253	4.32002
NM_001242519.1	1741	1313.29	2551	157.291
NM_001242520.1	1212	784.288	347	35.8267
NM_001242522.1	2268	1840.29	291	12.8044
NM_001242523.1	2658	2230.29	282	10.2386
NM_001242526.1	2334	1906.29	5355	227.47
NM_001242527.1	1268	840.288	2067	199.189
NM_001242574.1	10144	9716.29	799	6.65886
NM_001242577.1	1283	855.288	201	19.0299
NM_001242578.1	1330	902.288	73	6.55135
NM_001242579.1	1701	1273.29	3664	233.014
NM_001242576.1	2969	2541.29	454	14.4662
NM_001242656.1	1337	909.288	4116	366.545
NR_039428.1	108	22.11	0	0
NR_039429.1	138	22.5228	0	0
NR_039430.1	119	24.0802	0	0
NR_039431.1	133	20.1897	0	0
NR_039432.1	107	21.7696	0	0
NR_039433.1	93	18.5476	0	0
NR_039434.1	88	17.7106	0	0
NR_039435.1	115	23.1652	0	0
NR_039437.1	67	13.1758	0	0
NR_039438.1	101	20.5146	0	0
NR_039439.1	115	23.1652	0	0
NR_039440.1	90	18.4771	0	0
NR_039441.1	126	26.1556	0	0
NR_039442.1	140	23.6318	0	0
NR_039443.1	137	21.9558	0	0
NR_039444.1	108	22.11	0	0
NR_039445.1	112	23.0113	2	7.03788
NR_039446.1	129	26.6659	0	0
NR_039447.1	87	17.3955	0	0
NR_039448.1	111	22.8367	0	0
NR_039449.1	136	21.4829	0	0
NR_039450.1	120	24.4268	0	0
NR_039451.1	129	26.6659	0	0
NR_039452.1	80	15.4011	0	0
NR_039453.1	135	21.2304	0	0
NR_039454.1	92	18.5611	18729	81708.1
NR_039457.1	121	24.6126	1	3.29
NR_039458.1	140	23.6318	22	75.3841
NR_039460.1	135	21.2304	0	0
NR_039461.1	125	25.882	0	0
NR_039462.1	88	17.7106	0	0
NR_039463.1	108	22.11	0	0
NR_039464.1	127	26.2429	9	27.7705
NR_039465.1	93	18.5476	0	0
NR_039466.1	105	21.0665	5	19.219
NR_039467.1	69	13.9011	0	0
NR_039468.1	96	18.5469	0	0
NR_039469.1	86	17.2808	2	9.37173
NR_039470.1	122	24.958	3	9.73341
NR_039471.1	129	26.6659	0	0
NR_039472.1	126	26.1556	0	0
NR_039473.1	97	18.931	0	0
NR_039474.1	125	25.882	0	0
NR_039476.1	103	20.6499	0	0
NR_039477.1	87	17.3955	0	0
NR_039478.1	114	23.0524	0	0
NR_039479.1	110	22.7059	0	0
NR_039480.1	135	21.2304	2	7.62823
NR_039481.1	118	23.8565	0	0
NR_039483.1	91	18.6049	0	0
NR_039484.1	126	26.1556	0	0
NR_039485.1	104	20.7768	0	0
NR_039486.1	138	22.5228	0	0
NR_039487.1	113	22.9061	0	0
NR_039488.1	98	19.3	0	0
NR_039489.1	98	19.3	0	0
NR_039490.1	93	18.5476	0	0
NR_039491.1	127	26.2429	0	0
NR_039492.1	139	23.0094	0	0
NR_039493.1	125	25.882	0	0
NR_039494.1	118	23.8565	0	0
NR_039495.1	137	21.9558	0	0
NR_039496.1	116	23.5955	0	0
NR_039497.1	81	16.1066	0	0
NR_039498.1	93	18.5476	0	0
NR_039499.1	127	26.2429	0	0
NR_039500.1	82	16.4724	0	0
NR_039501.1	125	25.882	6	18.7718
NR_039502.1	138	22.5228	0	0
NR_039503.1	99	19.6998	0	0
NR_039504.1	93	18.5476	0	0
NR_039505.1	83	16.5732	0	0
NR_039506.1	87	17.3955	0	0
NR_039507.1	114	23.0524	0	0
NR_039508.1	140	23.6318	0	0
NR_039509.1	109	22.5866	0	0
NR_039510.1	140	23.6318	0	0
NR_039511.1	128	26.585	0	0
NR_039513.1	129	26.6659	9	27.3299
NR_039514.1	66	12.8782	3	18.8634
NR_039515.1	119	24.0802	0	0
NR_039516.1	87	17.3955	1	4.65497
NR_039517.1	96	18.5469	0	0
NR_039518.1	94	18.5354	1	4.36869
NR_039519.1	103	20.6499	0	0
NR_039521.1	136	21.4829	0	0
NR_039522.1	103	20.6499	0	0
NR_039523.1	73	14.4213	0	0
NR_039524.1	95	18.5517	0	0
NR_039525.1	107	21.7696	0	0
NR_039528.1	108	22.11	0	0
NR_039530.1	135	21.2304	0	0
NR_039532.1	82	16.4724	0	0
NR_039533.1	135	21.2304	0	0
NR_039534.1	86	17.2808	0	0
NR_039535.1	136	21.4829	0	0
NM_001242958.1	1544	1116.29	0	0
NM_001242959.1	1418	990.288	0	0
NM_001242960.1	1536	1108.29	4	0.292254
NM_001242961.1	1364	936.288	1	0.0864856
NM_001242962.1	1569	1141.29	8	0.567607
NM_001242963.1	1352	924.288	1	0.0876084
NM_001242964.1	1388	960.288	0	0
NM_001242965.1	1354	926.288	0	0
NM_001242966.1	1269	841.288	20	1.92503
NM_001242967.1	1354	926.288	11	0.961612
NM_001242968.1	1396	968.288	6	0.501764
NM_001242969.1	1242	814.288	16	1.59109
NM_001242970.1	1355	927.288	3	0.261975
NM_001242971.1	1446	1018.29	29	2.30611
NM_001242972.1	1221	793.288	5	0.510378
NM_001242973.1	1221	793.288	0	0
NM_001242975.1	1227	799.288	0	0
NM_001242976.1	1231	803.288	0	0
NM_001242977.1	1221	793.288	0	0
NM_001242978.1	1239	811.288	1	0.0998109
NM_001242980.1	1227	799.288	0	0
NM_001242981.1	1224	796.288	22	2.2372
NM_001242982.1	1230	802.288	0	0
NM_001242983.1	5482	5054.29	68	1.08944
NM_001242984.1	1194	766.288	0	0
NM_001242985.1	1293	865.288	0	0
NM_001242986.1	1226	798.288	5	0.507182
NM_001242988.1	1174	746.288	0	0
NM_001242987.1	1176	748.288	22	2.38071
NM_001242989.1	1203	775.288	0	0
NM_001242990.1	1092	664.288	0	0
NM_001242991.1	1092	664.288	0	0
NM_001242993.1	1574	1146.29	0	0
NM_001242994.1	1611	1183.29	0	0
NM_001242998.1	1492	1064.29	0	0
NM_001242999.1	2663	2235.29	133	4.81805
NM_001242997.1	1195	767.288	120	12.6641
NM_001115078.1	2659	2231.29	0	0
NM_001040237.1	5107	4679.29	555	9.60432
NM_001037318.2	2515	2087.29	13	0.504329
NM_001191048.2	6581	6153.29	259	3.40836
NM_001246667.1	5073	4645.29	40	0.697269
NM_001252019.1	6272	5844.29	141	1.95362
NM_001252424.1	1575	1147.29	12.5154	0.883336
NM_001252426.1	1941	1513.29	0	0
NM_001252428.1	1113	685.288	1	0.118163
NM_001252430.1	1077	649.288	0	0
NM_001252432.1	1008	580.288	19	2.65133
NM_001256032.1	3561	3133.29	111	2.86864
NM_001256034.1	7969	7541.29	452	4.8534
NM_001256035.1	4018	3590.29	129	2.90947
NM_001256037.1	10767	10339.3	135.712	1.06287
NM_001256038.1	2047	1619.29	142	7.10097
NM_001256039.1	6033	5605.29	1060	15.313
NM_001256040.1	10114	9686.29	598.042	4.99951
NR_048934.1	127	26.2429	0	0
NM_001265585.1	1302	874.288	300	27.7856
NM_001270813.1	928	507.764	3	0.478424
NM_001270814.1	496	183.612	0	0
NM_001270815.1	989	562.293	0	0
NM_001270817.1	773	379.897	0	0
NM_001270818.1	980	554.014	0	0
NM_001270819.1	1615	1187.29	347	23.6661
NM_001270820.1	885	470.868	315	54.1707
NM_001270821.1	1558	1130.29	19	1.36119
NM_001270822.1	1840	1412.29	1724	98.8478
NM_001270823.1	804	404.248	1	0.200311
NM_001270824.1	462	163.878	0	0
NM_001270825.1	865	453.763	0	0
NM_001270826.1	1183	755.288	0	0
NM_001270827.1	1201	773.288	6	0.628294
NM_001270828.1	976	550.228	0	0
NM_001270829.1	1181	753.288	0	0
NM_001270830.1	1123	695.288	25	2.91158
NM_001270831.1	750	363.066	20	4.46064
NM_001270832.1	765	373.795	10	2.16631
NM_001098224.2	1333	905.288	16	1.43115
NM_001011625.2	1940	1512.29	209	11.1909
NM_001097154.2	1766	1338.29	3490	211.168
NM_001011564.2	1326	898.288	40	3.60577
NM_001142656.2	710	332.397	10	2.43611
NM_001011632.2	2009	1581.29	184	9.42237
NM_001011583.2	635	277.259	5533	1615.95
NM_001011604.3	685	313.294	1237	319.721
NM_001123013.2	6157	5729.29	188	2.65712
NM_001276427.1	1431	1003.29	201	16.2227
NM_001277299.1	5618	5190.29	212	3.30748
NM_001277300.1	1954	1526.29	128	6.79089
NM_001277301.1	7263	6835.29	38	0.450174
NM_001278325.1	2201	1773.29	338	15.4344
NM_001278326.1	3007	2579.29	5108	160.363
NM_001278327.1	2360	1932.29	142	5.95072
NM_001278328.1	1954	1526.29	1004	53.266
NM_001278329.1	3778	3350.29	244.465	5.90864
NM_001278330.1	3672	3244.29	3589	89.5792
NM_001278332.1	505	189.249	740	316.63
NM_001278331.1	6994	6566.29	75	0.924899
NM_001278333.1	1754	1326.29	277	16.912
NM_001278334.1	2023	1595.29	331	16.8013
NM_001278335.1	6666	6238.29	178	2.31051
NM_001278336.1	2762	2334.29	1381	47.9063
NM_001278338.1	2410	1982.29	5	0.204247
NM_001278679.1	2847	2419.29	40	1.33883
NM_001278680.1	597	250.059	303	98.1189
NM_001278681.1	3437	3009.29	385	10.3598
NM_001278705.1	1379	951.288	449	38.2197
NM_001278706.1	1900	1472.29	24	1.31999
NM_001278707.1	2937	2509.29	1730	55.8276
XM_394141.4	2319	1891.29	308	13.187
XM_006563213.1	1187	759.288	2083	222.145
XM_392138.5	1610	1182.29	48	3.28754
XM_001120151.3	1346	918.288	91	8.02446
XM_006570705.1	2723	2295.29	805	28.3996
XM_624412.4	1269	841.288	619	59.5798
XM_006571257.1	1648	1220.29	283	18.7792
XM_001121760.3	642	282.728	2458	703.989
XM_392973.5	1533	1105.29	1019	74.6538
XM_003249399.2	991	563.998	318	45.6565
XM_397367.5	733	350.071	1634	377.963
XM_623195.3	3914	3486.29	242	5.62089
XM_006568810.1	1280	852.288	276	26.2226
