target_id	length	eff_length	est_counts	tpm
XM_623195.3	3914	3865	1519	27.5983
XM_006568810.1	1280	1231	2344	133.713
XM_623728.4	863	814	17491	1508.92
XM_624504.4	2110	2061	328	11.1756
XM_001119919.3	831	782	905	81.2674
XM_006558404.1	1992	1943	1973.08	71.3093
XM_006560965.1	564	515	0	0
XM_006557332.1	1230	1181	929	55.2383
XM_396044.5	1541	1492	1805	84.9538
XM_394499.5	2809	2760	899	22.8731
XM_395145.5	514	465	732	110.543
XM_623970.3	2535	2486	918.66	25.9495
XM_392381.5	3203	3154	3017	67.172
XM_395986.5	2130	2081	225	7.5925
XM_006559899.1	594	545	0	0
XM_006564070.1	2539	2490	664	18.7259
XM_001120173.3	591	542	1454	188.382
XM_624817.4	1318	1269	848	46.9255
XM_006559647.1	1309	1260	2781	154.991
XM_001122245.3	2185	2136	183	6.01623
XM_006564607.1	666	617	828.631	94.3085
XM_006564696.1	756	707	237.465	23.586
XM_392783.5	1382	1333	489	25.7604
XM_006561678.1	2885	2836	226	5.59599
XM_006562859.1	564	515	10	1.36354
XM_006557420.1	2674	2625	2339	62.5714
XM_006557452.1	1383	1334	1965	103.438
XM_395329.4	1206	1157	2399	145.603
XM_003250847.2	1325	1276	421	23.1689
XM_006565201.1	905	856	28864	2367.87
XM_393868.5	2051	2002	512	17.9589
XM_624016.4	563	514	435	59.4293
XM_006558537.1	1242	1193	1	0.0588619
XM_624129.4	835	786	3562	318.234
XM_006559278.1	884	835	1	0.0840985
XM_396960.5	1621	1572	6143	274.412
XM_006563724.1	789	740	658	62.4409
XM_393443.5	659	610	105.931	12.1946
XM_006571924.1	417	368	24.5226	4.67944
XM_006572178.1	5694	5645	518	6.44378
NM_001289441.1	1284	1235	0	0
NR_127325.1	81	32	0	0
NR_127313.1	79	30	0	0
NR_127335.1	71	22	0	0
NR_127314.1	81	32	0	0
NR_127339.1	85	36	0	0
NR_127356.1	81	32	0	0
NR_127322.1	85	36	0	0
NR_127363.1	75	26	0	0
NR_127312.1	88	39	0	0
NR_127345.1	90	41	0	0
NR_127315.1	79	30	0	0
NR_127310.1	87	38	0	0
NR_127330.1	78	29	0	0
NR_127306.1	88	39	0	0
NR_127323.1	75	26	0	0
NR_127305.1	70	21	0	0
NR_127337.1	84	35	0	0
NR_127348.1	75	26	0	0
NR_127374.1	86	37	0	0
NR_127375.1	70	21	0	0
NR_127359.1	82	33	0	0
NR_127342.1	78	29	7	16.9502
NR_127367.1	81	32	0	0
NR_127349.1	86	37	0	0
NR_127343.1	91	42	0	0
NR_127355.1	94	45	0	0
NR_127307.1	163	114	0	0
NR_127329.1	89	40	0	0
NR_127318.1	78	29	2	4.84291
NR_127346.1	94	45	54	84.2667
NR_127308.1	89	40	0	0
