target_id	length	eff_length	est_counts	tpm
NM_001011634.2	3754	3363.89	57	2.86328
NM_001012429.1	672	318.345	14839	7876.58
NM_001012627.1	3153	2762.89	164	10.0302
NM_001012615.1	1097	706.895	734	175.458
NM_001012962.1	3606	3215.89	97	5.09684
NM_001012963.1	502	192.549	9	7.89825
NM_001013006.1	2991	2600.89	30	1.94908
NM_001013361.1	4113	3722.89	16	0.726223
NM_001014429.1	1427	1036.89	28	4.56304
NM_001014430.1	438	153.298	8	8.81831
NM_001014983.1	3250	2859.89	12	0.709026
NM_001014991.1	7242	6851.89	209.833	5.17481
NM_001014993.1	1386	995.895	740	125.559
NM_001014994.1	1892	1501.89	752	84.6075
NM_001024697.1	1793	1402.89	0	0
NM_001032361.1	3585	3194.89	103	5.44768
NM_001039968.1	1349	958.895	27	4.75799
NM_001040231.1	363	120.852	0	0
NM_001040233.1	1647	1256.89	53	7.12537
NM_001040230.1	13107	12716.9	786.992	10.4573
NM_001040234.1	1500	1109.89	1.15938	0.176512
NM_001040208.1	582	248.238	0	0
NM_001040204.1	793	418.121	1684	680.567
NM_001040203.1	644	296.213	733	418.149
NM_001040205.1	698	339.057	0	0
NM_001040207.1	1179	788.895	5	1.07098
NM_001040206.1	682	326.122	3	1.55443
NM_001040220.1	483	180.716	0	0
NM_001040221.1	459	166.02	0	0
NM_001040209.1	588	252.877	0	0
NM_001040224.1	399	134.019	0	0
NM_001040229.1	453	162.267	0	0
NM_001040223.1	555	228.457	9	6.65686
NM_001040227.1	724	360.959	0	0
NM_001040225.1	407	138.64	0	0
NM_001040226.1	432	150.179	22	24.754
NM_001040236.1	1767	1376.89	562	68.971
NM_001040267.1	1895	1504.89	2709	304.182
NM_001040255.1	1893	1502.89	156	17.5399
NM_001040257.1	1554	1163.89	60	8.71101
NM_001040258.1	1250	859.895	14.6292	2.87479
NM_001040265.1	1689	1298.89	1	0.130094
NM_001040263.1	1550	1159.89	132	19.2303
NM_001040256.1	767	396.685	8	3.40781
NM_001040259.1	1743	1352.89	0	0
NM_001040264.1	1600	1209.89	1	0.139664
NM_001040270.1	509	196.811	0	0
NM_001040269.1	1397	1006.89	510.94	85.7466
NM_001040277.1	2150	1759.89	102	9.79364
NM_001040681.1	2499	2108.89	105	8.41328
NM_001042458.1	1737	1346.89	684	85.813
NM_001042460.1	1794	1403.89	176	21.184
NM_001077809.1	1344	953.895	3044	539.231
NM_001077808.1	5328	4937.89	48	1.64259
NM_001077812.1	1470	1079.89	136	21.2808
NM_001077811.1	1287	896.895	48	9.04337
NM_001077810.1	354	117.457	154	221.551
NM_001077813.1	3226	2835.89	91	5.42228
NM_001077815.1	1855	1464.89	138	15.9185
NM_001077814.1	387	126.984	0	0
NM_001077816.1	1530	1139.89	19	2.81656
NM_001077818.1	1707	1316.89	0	0
NM_001077817.1	1194	803.895	2	0.420399
NM_001077819.1	378	122.415	296	408.591
NM_001077820.1	351	116.341	6	8.71462
NM_001077822.1	1533	1142.89	62	9.16677
NM_001077824.1	1842	1451.89	95	11.0565
NM_001077821.1	4097	3706.89	260	11.8521
NM_001077825.1	1158	767.895	2	0.440108
NM_001078661.1	315	99.6618	19	32.2148
NM_001079561.1	1701	1310.89	97	12.5036
NM_001079560.1	1607	1216.89	203	28.1886
NM_001080110.1	2703	2312.89	28	2.04566
NM_001080095.1	1590	1199.89	50	7.04138
NM_001080094.2	2123	1732.89	15	1.46268
NM_001080205.1	2713	2322.89	93	6.76525
NM_001083630.1	1713	1322.89	46	5.87575
NM_001085344.1	515	200.662	0	0
NM_001085345.1	1491	1100.89	0	0
NM_001085346.1	509	196.811	0	0
NM_001040266.2	1599	1208.89	59	8.24697
NM_001011626.2	755	387.142	307	133.998
NM_001040235.2	6077	5686.89	62	1.84224
NM_001098232.1	1146	755.895	7	1.56483
NM_001098218.1	2148	1757.89	0	0
NM_001098220.1	1806	1415.89	16	1.9095
NM_001040262.2	438	153.298	0	0
NM_001098217.1	2187	1796.89	1	0.094039
NM_001098219.1	2139	1748.89	1	0.09662
NM_001098234.1	462	168.042	2	2.01115
NM_001098228.1	1286	895.895	0	0
NM_001098214.1	1863	1472.89	227	26.0426
NM_001098229.1	1284	893.895	12	2.26843
NM_001098221.1	1763	1372.89	39	4.80019
NM_001098223.1	1436	1045.89	5	0.807817
NR_003565.1	7091	6700.89	137.648	3.4711
NR_003566.1	6861	6470.89	6498	169.686
NR_003567.1	17525	17134.9	223	2.19915
NM_001077823.2	516	201.331	36	30.2149
NM_001098717.1	2199	1808.89	1	0.0934152
NM_001101023.1	3033	2642.89	14	0.895115
NM_001104949.1	3122	2731.89	13.1627	0.814164
NM_001110764.1	2606	2215.89	3	0.228772
NM_001111255.1	2504	2113.89	191	15.268
NM_001112670.1	3330	2939.89	93	5.34542
NM_001112671.1	3001	2610.89	1058	68.4742
NM_001113285.1	2779	2388.89	28	1.98058
NM_001113739.1	1509	1118.89	84	12.6859
NM_001114188.1	1950	1559.89	0	0
NM_001114198.1	730	365.909	1.49037	0.688259
NM_001126244.1	1674	1283.89	0	0
NM_001131037.1	1164	773.895	12	2.62017
NM_001131038.1	2722	2331.89	49	3.55073
NM_001134227.1	1704	1313.89	91	11.7034
NM_001134333.1	282	83.5737	24	48.5257
NM_001134371.1	591	255.186	1419	939.629
NM_001134722.1	105	21.764	5	38.8206
NM_001134668.1	2541	2150.89	92	7.22769
NM_001134669.1	584	249.728	18	12.1797
NM_001134828.1	1495	1104.89	747.08	114.255
NM_001134934.1	3281	2890.89	604	35.3049
NM_001134940.1	1464	1073.89	2	0.314702
NM_001134942.1	1621	1230.89	128	17.5719
NM_001134943.1	1434	1043.89	0	0
NM_001134947.1	1760	1369.89	9	1.11016
NM_001134948.1	3181	2790.89	883	53.4623
NM_001134949.1	3346	2955.89	97	5.54515
NM_001134950.1	2295	1904.89	860	76.2883
NM_001011644.2	1200	809.895	0	0
NM_001135735.1	1032	641.895	327	86.0825
NM_001135905.1	488	183.866	469	431.024
NM_001135909.1	320	102.528	2351	3874.71
NM_001136187.1	614	272.962	3225	1996.45
NM_001136206.1	1002	611.895	69	19.0547
NM_001136207.1	930	542.909	3	0.933739
NM_001136208.1	1008	617.895	0	0
NM_001136209.1	1029	638.895	5	1.32243
NM_001141964.1	2248	1857.89	33	3.0014
NM_001142436.1	1295	904.895	245	45.7508
NM_001142461.1	824	445.684	157	59.5255
NM_001142561.1	1943	1552.89	37	4.02615
NM_001142609.1	1671	1280.89	5	0.65961
NM_001142637.1	999	608.895	2	0.555033
NM_001142607.1	642	294.678	0	0
NM_001142693.1	1386	995.895	8	1.3574
NM_001112672.2	1701	1310.89	386	49.7565
NM_001143921.1	2102	1711.89	0	0
NM_001145738.1	2787	2396.89	28	1.97397
NM_001145739.1	2553	2162.89	5	0.39063
NM_001145736.1	2424	2033.89	8	0.664649
NM_001145737.1	2433	2042.89	24	1.98516
NM_001145740.1	3633	3242.89	66	3.43908
NM_001159303.1	1404	1013.89	119	19.8328
NM_001098215.2	2635	2244.89	55	4.13997
NM_001160048.1	2747	2356.89	330	23.6594
NM_001160050.1	2417	2026.89	22047	1838.01
NM_001160052.1	2920	2529.89	1390.84	92.898
NM_001160064.1	2844	2453.89	2385	164.234
NM_001160072.1	2237	1846.89	1183	108.236
NM_001160270.1	698	339.057	890	443.556
NM_001161787.1	927	540.065	5834	1825.37
NM_001161831.1	683	326.879	3308	1710.05
NM_001162398.1	165	35.375	96	458.569
NM_001162513.1	4073	3682.89	13	0.596465
NM_001162516.1	1758	1367.89	298	36.8124
NM_001163463.1	481	179.374	452	425.805
NM_001163715.1	854	472.785	1051	375.638
NM_001163716.1	900	514.88	939	308.17
NM_001163717.1	2152	1761.89	97	9.30299
NM_001011616.2	680	324.541	88	45.8188
NM_001163712.1	1155	764.895	25	5.52292
NM_001163714.1	1566	1175.89	225	32.3329
NM_001110712.2	754	386.284	14	6.12424
NM_001164008.1	2209	1818.89	1	0.0929016
NM_001164810.1	871	488.225	471	163.016
NM_001164809.1	503	193.202	72	62.9725
NM_001165906.1	3754	3363.89	1808	90.8211
NM_001165905.1	6135	5744.89	166	4.88266
NM_001165904.1	5715	5324.89	246	7.80647
NM_001167709.1	732	367.564	67	30.8016
NM_001167720.1	599	261.235	72	46.5727
NM_001167836.1	1455	1064.89	163	25.865
NM_001167893.1	1135	744.895	1	0.226848
NR_031508.1	87	16.9526	0	0
NR_031509.1	83	15.978	0	0
NR_031510.1	77	14.7242	0	0
NR_031511.1	107	22.3364	0	0
NR_031512.1	89	17.4459	0	0
NR_031513.1	92	18.4148	0	0
NR_031514.1	85	16.6149	0	0
NR_031515.1	102	21.5973	0	0
NR_031516.1	91	18.1125	0	0
NR_031517.1	84	16.3053	3	31.0902
NR_031518.1	84	16.3053	0	0
NR_031519.1	92	18.4148	0	0
NR_031520.1	103	21.7019	0	0
NR_031521.1	92	18.4148	0	0
NR_031522.1	89	17.4459	0	0
NR_031523.1	84	16.3053	0	0
NR_031524.1	90	17.8841	0	0
NR_031525.1	82	15.9602	0	0
NR_031526.1	90	17.8841	3	28.3456
NR_031527.1	87	16.9526	0	0
NR_031528.1	85	16.6149	0	0
NR_031529.1	87	16.9526	0	0
NR_031530.1	92	18.4148	0	0
NR_031531.1	85	16.6149	0	0
NM_001168336.1	1053	662.895	52	13.2553
NM_001168425.1	1144	753.895	2759	618.403
NM_001168700.1	993	603.076	0	0
NM_001011639.2	1806	1415.89	277	33.0582
NM_001170972.1	1128	737.895	640	146.56
NM_001170973.1	1131	740.895	1814	413.725
NM_001170974.1	1454	1063.89	5554	882.141
NM_001171051.1	4101	3710.89	2	0.0910714
NM_001171108.1	1209	818.895	18	3.71428
NM_001172378.1	1201	810.895	80	16.6708
NM_001172379.1	1114	723.895	18	4.20173
NM_001172389.1	1026	635.895	33	8.76919
NM_001172403.1	1330	939.895	418	75.1498
NM_001172404.1	2427	2036.89	752	62.385
NM_001172405.1	228	63.4658	8088	21534.4
NM_001172406.1	908	522.337	104	33.6444
NM_001172718.1	2641	2250.89	822.121	61.7179
NM_001011628.2	1386	995.895	753	127.765
NM_001174139.1	720	357.646	1	0.472473
NM_001174140.1	599	261.235	0	0
NM_001174141.1	1037	646.895	0	0
NM_001174142.1	773	401.827	0	0
NM_001174143.1	884	500.025	442	149.369
NM_001174144.1	534	213.706	0	0
NM_001174145.1	871	488.225	0	0
NM_001177903.1	404	136.995	44	54.2725
NM_001177490.1	1091	700.895	602	145.136
NM_001178021.1	842	461.868	4614	1688.07
NM_001178023.1	1095	704.895	146	34.9993
NM_001178025.1	2265	1874.89	431	38.8446
NM_001178028.1	1029	638.895	1	0.264485
NM_001178047.1	1538	1147.89	852	125.42
NM_001178027.1	830	451.214	1717	643.01
NM_001178048.1	1331	940.895	199	35.739
NM_001178067.1	626	281.904	884	529.886
NM_001178069.1	1627	1236.89	71	9.69966
NM_001011611.2	369	117.75	0	0
NM_001185079.1	3029	2638.89	36.5	2.33723
NM_001185086.1	3029	2638.89	36.5	2.33723
NM_001185105.1	3075	2684.89	241	15.1677
NM_001161709.2	856	474.617	1336	475.657
NM_001185144.1	565	235.574	1774	1272.5
NM_001185145.1	1666	1275.89	864	114.427
NM_001190421.1	2277	1886.89	0	0
NM_001190814.1	460	166.701	10120	10258.3
NM_001190921.1	1401	1010.89	10	1.67157
NM_001190920.1	1626	1235.89	10	1.36725
NM_001193290.1	1551	1160.89	20	2.91117
NR_034281.1	100	20.6158	0	0
NR_034283.1	100	20.6158	0	0
NR_034284.1	100	20.6158	0	0
NR_034285.1	100	20.6158	0	0
NR_034286.1	100	20.6158	1	8.19654
NR_034287.1	100	20.6158	3	24.5896
NR_034288.1	100	20.6158	1	8.19654
NR_034289.1	100	20.6158	0	0
NR_034290.1	100	20.6158	0	0
NR_034291.1	100	20.6158	0	0
NR_034292.1	100	20.6158	0	0
NR_034293.1	100	20.6158	0	0
NR_034294.1	100	20.6158	0	0
NR_034295.1	100	20.6158	0	0
NR_034296.1	100	20.6158	0	0
NR_034297.1	100	20.6158	0	0
NR_034298.1	100	20.6158	0	0
NR_034299.1	100	20.6158	0	0
NR_034300.1	100	20.6158	0	0
NR_034301.1	100	20.6158	0	0
NR_034302.1	100	20.6158	0	0
NR_034303.1	100	20.6158	0	0
NR_034304.1	100	20.6158	0	0
NR_034305.1	100	20.6158	3	24.5896
NR_034306.1	100	20.6158	0	0
NR_034307.1	79	14.9251	0	0
NR_034308.1	91	18.1125	0	0
NR_034309.1	91	18.1125	0	0
NR_034312.1	85	16.6149	0	0
NR_034313.1	91	18.1125	0	0
NR_034314.1	62	11.9206	0	0
NR_034315.1	94	18.3743	0	0
NR_034316.1	89	17.4459	0	0
NR_034317.1	89	17.4459	0	0
NM_001013359.2	1964	1573.89	6	0.644179
NM_001202460.1	1962	1571.89	2	0.214999
NM_001204249.1	2202	1811.89	2	0.186521
NM_001204751.1	3810	3419.89	85	4.19988
NM_001205062.1	1790	1399.89	0	0
NR_034310.1	94	18.3743	0	0
NR_034280.1	83	15.978	0	0
NR_034282.1	100	20.6158	0	0
NM_001205223.1	2006	1615.89	87	9.09781
NM_001160405.2	2980	2589.89	622	40.5825
NM_001206467.1	2688	2297.89	101.5	7.46391
NM_001206466.1	2688	2297.89	101.5	7.46391
NM_001206970.1	1154	763.895	41	9.06945
NM_001206969.1	2536	2145.89	45	3.54352
NM_001206973.1	2299	1908.89	150	13.2782
NM_001214904.1	3024	2633.89	171	10.9706
NM_001220486.1	2644	2253.89	40	2.99887
NM_001220487.1	2747	2356.89	74	5.30545
NM_001242386.1	3284	2893.89	43	2.51083
NM_001242387.1	7402	7011.89	40	0.963952
NM_001242432.1	2433	2042.89	3	0.248145
NM_001242433.1	2514	2123.89	595	47.3385
NM_001242434.1	1729	1338.89	50	6.31036
NM_001242435.1	3041	2650.89	192	12.2388
NM_001242436.1	2828	2437.89	178	12.3377
NM_001242431.1	1343	952.895	168	29.7917
NM_001242440.1	1971	1580.89	84	8.97857
NM_001242441.1	1971	1580.89	84	8.97857
NM_001242456.1	2803	2412.89	31	2.17097
NM_001242457.1	535	214.391	168	132.414
NM_001242458.1	3602	3211.89	544	28.6199
NM_001242465.1	1635	1244.89	12	1.62884
NM_001242467.1	1154	763.895	656	145.111
NM_001242468.1	2560	2169.89	165	12.8492
NM_001242469.1	571	240.068	5718	4024.77
NM_001242542.1	1798	1407.89	85	10.2019
NM_001242544.1	937	549.394	2791	858.433
NM_001242554.1	1848	1457.89	261	30.2514
NM_001242555.1	2075	1684.89	636	63.7845
NM_001242556.1	1877	1486.89	223	25.3428
NM_001242557.1	1847	1456.89	0	0
NM_001242513.1	1263	872.895	978	189.325
NM_001242514.1	1790	1399.89	2558	308.771
NM_001242515.1	3238	2847.89	200	11.8669
NM_001242517.1	2333	1942.89	167	14.5244
NM_001242518.1	5170	4779.89	95	3.35843
NM_001242519.1	1741	1350.89	1107	138.47
NM_001242520.1	1212	821.895	211	43.3807
NM_001242522.1	2268	1877.89	117	10.528
NM_001242523.1	2658	2267.89	126	9.38811
NM_001242526.1	2334	1943.89	3037	263.999
NM_001242527.1	1268	877.895	983	189.209
NM_001242574.1	10144	9753.89	375	6.49657
NM_001242577.1	1283	892.895	84	15.8968
NM_001242578.1	1330	939.895	66	11.8658
NM_001242579.1	1701	1310.89	1469	189.358
NM_001242576.1	2969	2578.89	219	14.3496
NM_001242656.1	1337	946.895	1596	284.814
NR_039428.1	108	22.6784	0	0
NR_039429.1	138	22.0954	0	0
NR_039430.1	119	24.0931	0	0
NR_039431.1	133	19.7456	0	0
NR_039432.1	107	22.3364	0	0
NR_039433.1	93	18.6312	0	0
NR_039434.1	88	17.13	0	0
NR_039435.1	115	23.177	0	0
NR_039437.1	67	13.0402	0	0
NR_039438.1	101	21.0305	0	0
NR_039439.1	115	23.177	0	0
NR_039440.1	90	17.8841	0	0
NR_039441.1	126	26.1208	1	6.4691
NR_039442.1	140	23.0924	0	0
NR_039443.1	137	21.6371	0	0
NR_039444.1	108	22.6784	0	0
NR_039445.1	112	23.3808	4	28.9089
NR_039446.1	129	26.4049	1	6.3995
NR_039447.1	87	16.9526	0	0
NR_039448.1	111	23.2701	0	0
NR_039449.1	136	21.0567	0	0
NR_039450.1	120	24.4249	0	0
NR_039451.1	129	26.4049	0	0
NR_039452.1	80	15.2036	0	0
NR_039453.1	135	20.6876	0	0
NR_039454.1	92	18.4148	7768	71280.8
NR_039457.1	121	24.5499	1	6.88304
NR_039458.1	140	23.0924	4	29.2699
NR_039460.1	135	20.6876	0	0
NR_039461.1	125	25.7545	0	0
NR_039462.1	88	17.13	0	0
NR_039463.1	108	22.6784	0	0
NR_039464.1	127	26.1485	4	25.849
NR_039465.1	93	18.6312	0	0
NR_039466.1	105	21.764	5	38.8206
NR_039467.1	69	13.0294	1	12.969
NR_039468.1	96	18.8528	0	0
NR_039469.1	86	16.94	2	19.9502
NR_039470.1	122	24.8169	1	6.80899
NR_039471.1	129	26.4049	0	0
NR_039472.1	126	26.1208	0	0
NR_039473.1	97	19.1676	0	0
NR_039474.1	125	25.7545	0	0
NR_039476.1	103	21.7019	0	0
NR_039477.1	87	16.9526	0	0
NR_039478.1	114	23.1443	0	0
NR_039479.1	110	23.3166	0	0
NR_039480.1	135	20.6876	2	16.3362
NR_039481.1	118	24.0106	0	0
NR_039483.1	91	18.1125	0	0
NR_039484.1	126	26.1208	0	0
NR_039485.1	104	21.6617	0	0
NR_039486.1	138	22.0954	0	0
NR_039487.1	113	23.2322	0	0
NR_039488.1	98	19.6431	0	0
NR_039489.1	98	19.6431	0	0
NR_039490.1	93	18.6312	0	0
NR_039491.1	127	26.1485	0	0
NR_039492.1	139	22.5149	0	0
NR_039493.1	125	25.7545	0	0
NR_039494.1	118	24.0106	0	0
NR_039495.1	137	21.6371	0	0
NR_039496.1	116	23.5667	0	0
NR_039497.1	81	15.4673	0	0
NR_039498.1	93	18.6312	0	0
NR_039499.1	127	26.1485	0	0
NR_039500.1	82	15.9602	0	0
NR_039501.1	125	25.7545	3	19.6833
NR_039502.1	138	22.0954	0	0
NR_039503.1	99	20.1837	0	0
NR_039504.1	93	18.6312	0	0
NR_039505.1	83	15.978	0	0
NR_039506.1	87	16.9526	0	0
NR_039507.1	114	23.1443	0	0
NR_039508.1	140	23.0924	0	0
NR_039509.1	109	23.0997	0	0
NR_039510.1	140	23.0924	0	0
NR_039511.1	128	26.3965	0	0
NR_039513.1	129	26.4049	2	12.799
NR_039514.1	66	12.5449	0	0
NR_039515.1	119	24.0931	0	0
NR_039516.1	87	16.9526	0	0
NR_039517.1	96	18.8528	0	0
NR_039518.1	94	18.3743	0	0
NR_039519.1	103	21.7019	0	0
NR_039521.1	136	21.0567	0	0
NR_039522.1	103	21.7019	0	0
NR_039523.1	73	13.5019	0	0
NR_039524.1	95	18.7181	0	0
NR_039525.1	107	22.3364	0	0
NR_039528.1	108	22.6784	0	0
NR_039530.1	135	20.6876	0	0
NR_039532.1	82	15.9602	0	0
NR_039533.1	135	20.6876	0	0
NR_039534.1	86	16.94	0	0
NR_039535.1	136	21.0567	0	0
NM_001242958.1	1544	1153.89	1	0.146442
NM_001242959.1	1418	1027.89	4	0.65757
NM_001242960.1	1536	1145.89	0	0
NM_001242961.1	1364	973.895	0	0
NM_001242962.1	1569	1178.89	5	0.716681
NM_001242963.1	1352	961.895	3	0.527017
NM_001242964.1	1388	997.895	0	0
NM_001242965.1	1354	963.895	2	0.350616
NM_001242966.1	1269	878.895	19	3.65298
NM_001242967.1	1354	963.895	3	0.525923
NM_001242968.1	1396	1005.89	5	0.83994
NM_001242969.1	1242	851.895	10	1.98356
NM_001242970.1	1355	964.895	5	0.87563
NM_001242971.1	1446	1055.89	15	2.4005
NM_001242972.1	1221	830.895	0	0
NM_001242973.1	1221	830.895	0	0
NM_001242975.1	1227	836.895	0	0
NM_001242976.1	1231	840.895	0	0
NM_001242977.1	1221	830.895	0	0
NM_001242978.1	1239	848.895	0	0
NM_001242980.1	1227	836.895	0	0
NM_001242981.1	1224	833.895	14	2.83692
NM_001242982.1	1230	839.895	0	0
NM_001242983.1	5482	5091.89	45	1.49336
NM_001242984.1	1194	803.895	0	0
NM_001242985.1	1293	902.895	0	0
NM_001242986.1	1226	835.895	14	2.83014
NM_001242988.1	1174	783.895	0	0
NM_001242987.1	1176	785.895	37	7.95551
NM_001242989.1	1203	812.895	0	0
NM_001242990.1	1092	701.895	0	0
NM_001242991.1	1092	701.895	1	0.240746
NM_001242993.1	1574	1183.89	0	0
NM_001242994.1	1611	1220.89	1	0.138405
NM_001242998.1	1492	1101.89	4	0.61341
NM_001242999.1	2663	2272.89	79	5.87325
NM_001242997.1	1195	804.895	34	7.1379
NM_001115078.1	2659	2268.89	1	0.074476
NM_001040237.1	5107	4716.89	386	13.8281
NM_001037318.2	2515	2124.89	3	0.238569
NM_001191048.2	6581	6190.89	139	3.79395
NM_001246667.1	5073	4682.89	19	0.685599
NM_001252019.1	6272	5881.89	88	2.52811
NM_001252424.1	1575	1184.89	4.65395	0.663701
NM_001252426.1	1941	1550.89	0	0
NM_001252428.1	1113	722.895	0	0
NM_001252430.1	1077	686.895	0	0
NM_001252432.1	1008	617.895	8	2.18779
NM_001256032.1	3561	3170.89	43	2.29149
NM_001256034.1	7969	7578.89	267	5.953
NM_001256035.1	4018	3627.89	82	3.81935
NM_001256037.1	10767	10376.9	102	1.66098
NM_001256038.1	2047	1656.89	61	6.22108
NM_001256039.1	6033	5642.89	504	15.0924
NM_001256040.1	10114	9723.89	290.727	5.05214
NR_048934.1	127	26.1485	0	0
NM_001265585.1	1302	911.895	181	33.5401
NM_001270813.1	928	541.004	0	0
NM_001270814.1	496	188.714	0	0
NM_001270815.1	989	599.211	0	0
NM_001270817.1	773	401.827	0	0
NM_001270818.1	980	590.546	1	0.286139
NM_001270819.1	1615	1224.89	118	16.2785
NM_001270820.1	885	500.95	172	58.0183
NM_001270821.1	1558	1167.89	7	1.0128
NM_001270822.1	1840	1449.89	524	61.0697
NM_001270823.1	804	427.886	0	0
NM_001270824.1	462	168.042	0	0
NM_001270825.1	865	482.791	0	0
NM_001270826.1	1183	792.895	0	0
NM_001270827.1	1201	810.895	1	0.208385
NM_001270828.1	976	586.671	0	0
NM_001270829.1	1181	790.895	0	0
NM_001270830.1	1123	732.895	19	4.38069
NM_001270831.1	750	382.91	12	5.29561
NM_001270832.1	765	395.051	13	5.56059
NM_001098224.2	1333	942.895	13	2.32976
NM_001011625.2	1940	1549.89	72	7.84984
NM_001097154.2	1766	1375.89	1370	168.254
NM_001011564.2	1326	935.895	23	4.15271
NM_001142656.2	710	349.299	0	0
NM_001011632.2	2009	1618.89	95	9.91598
NM_001011583.2	635	288.907	1963	1148.13
NM_001011604.3	685	328.466	522	268.541
NM_001123013.2	6157	5766.89	87	2.54922
NM_001276427.1	1431	1040.89	113	18.3444
NM_001277299.1	5618	5227.89	231	7.46648
NM_001277300.1	1954	1563.89	43	4.64613
NM_001277301.1	7263	6872.89	35	0.860516
NM_001278325.1	2201	1810.89	114	10.6376
NM_001278326.1	3007	2616.89	2595	167.564
NM_001278327.1	2360	1969.89	72	6.17618
NM_001278328.1	1954	1563.89	482	52.0799
NM_001278329.1	3778	3387.89	114.32	5.70196
NM_001278330.1	3672	3281.89	1890	97.3123
NM_001278332.1	505	194.342	393	341.709
NM_001278331.1	6994	6603.89	45	1.15144
NM_001278333.1	1754	1363.89	162	20.0708
NM_001278334.1	2023	1632.89	99	10.2449
NM_001278335.1	6666	6275.89	79	2.12707
NM_001278336.1	2762	2371.89	578	41.1778
NM_001278338.1	2410	2019.89	0	0
NM_001278679.1	2847	2456.89	15	1.03166
NM_001278680.1	597	259.705	192	124.926
NM_001278681.1	3437	3046.89	274	15.1958
NM_001278705.1	1379	988.895	73	12.4739
NM_001278706.1	1900	1509.89	9	1.00723
NM_001278707.1	2937	2546.89	942	62.4987
XM_394141.4	2319	1928.89	101	8.84797
XM_006563213.1	1187	796.895	831	176.21
XM_392138.5	1610	1219.89	10	1.38519
XM_001120151.3	1346	955.895	53	9.36907
XM_006570705.1	2723	2332.89	391	28.3212
XM_624412.4	1269	878.895	307	59.0245
XM_006571257.1	1648	1257.89	111	14.9111
XM_001121760.3	642	294.678	1372	786.752
XM_392973.5	1533	1142.89	673	99.5038
XM_003249399.2	991	601.129	164	46.1006
XM_397367.5	733	368.364	717	328.906
XM_623195.3	3914	3523.89	158	7.57643
XM_006568810.1	1280	889.895	78	14.8111
XM_623728.4	863	480.932	365	128.245
XM_624504.4	2110	1719.89	74	7.27044
