target_id	length	eff_length	est_counts	tpm
NM_001172406.1	908	859	445.354	38.6906
NM_001172718.1	2641	2592	48.4901	1.39608
NM_001011628.2	1386	1337	2	0.111633
NM_001174139.1	720	671	0	0
NM_001174140.1	599	550	7	0.949791
NM_001174141.1	1037	988	166	12.5384
NM_001174142.1	773	724	0	0
NM_001174143.1	884	835	14522.6	1297.93
NM_001174144.1	534	485	0	0
NM_001174145.1	871	822	0	0
NM_001177903.1	404	355	226	47.5087
NM_001177490.1	1091	1042	38160	2732.96
NM_001178021.1	842	793	5573	524.455
NM_001178023.1	1095	1046	6129	437.271
NM_001178025.1	2265	2216	19570	659.043
NM_001178028.1	1029	980	975	74.2457
NM_001178047.1	1538	1489	3075	154.114
NM_001178027.1	830	781	13000	1242.18
NM_001178048.1	1331	1282	5198	302.58
NM_001178067.1	626	577	1344	173.827
NM_001178069.1	1627	1578	8410	397.724
NM_001011611.2	369	320	13.7131	3.19801
NM_001185079.1	3029	2980	396	9.9168
NM_001185086.1	3029	2980	396	9.9168
NM_001185105.1	3075	3026	57	1.40572
NM_001161709.2	856	807	1441	133.255
NM_001185144.1	565	516	40153	5807.12
NM_001185145.1	1666	1617	2796	129.039
NM_001190421.1	2277	2228	3	0.100484
NM_001190814.1	460	411	3607	654.933
NM_001190921.1	1401	1352	70	3.86379
NM_001190920.1	1626	1577	968	45.8075
NM_001193290.1	1551	1502	272	13.5142
NR_034281.1	100	51	0	0
NR_034283.1	100	51	0	0
NR_034284.1	100	51	0	0
NR_034285.1	100	51	0	0
NR_034286.1	100	51	0	0
NR_034287.1	100	51	0	0
NR_034288.1	100	51	0	0
NR_034289.1	100	51	0	0
NR_034290.1	100	51	0	0
NR_034291.1	100	51	0	0
NR_034292.1	100	51	1	1.46326
NR_034293.1	100	51	0	0
NR_034294.1	100	51	0	0
NR_034295.1	100	51	0	0
NR_034296.1	100	51	0	0
NR_034297.1	100	51	0	0
NR_034298.1	100	51	0	0
NR_034299.1	100	51	0	0
NR_034300.1	100	51	0	0
NR_034301.1	100	51	0	0
NR_034302.1	100	51	0	0
NR_034303.1	100	51	0	0
NR_034304.1	100	51	0	0
NR_034305.1	100	51	0	0
NR_034306.1	100	51	0	0
NR_034307.1	79	30	0	0
NR_034308.1	91	42	0	0
NR_034309.1	91	42	0	0
NR_034312.1	85	36	0	0
NR_034313.1	91	42	0	0
NR_034314.1	62	13	0	0
NR_034315.1	94	45	0	0
NR_034316.1	89	40	0	0
NR_034317.1	89	40	0	0
NM_001013359.2	1964	1915	27	1.05217
NM_001202460.1	1962	1913	0	0
NM_001204249.1	2202	2153	0	0
NM_001204751.1	3810	3761	28	0.555581
NM_001205062.1	1790	1741	335	14.3595
NR_034310.1	94	45	0	0
NR_034280.1	83	34	0	0
NR_034282.1	100	51	0	0
NM_001205223.1	2006	1957	756	28.8286
NM_001160405.2	2980	2931	537	13.6726
NM_001206467.1	2688	2639	354.5	10.0247
NM_001206466.1	2688	2639	354.5	10.0247
NM_001206970.1	1154	1105	684.423	46.2227
NM_001206969.1	2536	2487	207	6.21137
NM_001206973.1	2299	2250	41.0243	1.36066
NM_001214904.1	3024	2975	569	14.2731
NM_001220486.1	2644	2595	479	13.775
NM_001220487.1	2747	2698	143	3.95537
NM_001242386.1	3284	3235	796	18.3625
NM_001242387.1	7402	7353	1336	13.5592
NM_001242432.1	2433	2384	2	0.0626061
NM_001242433.1	2514	2465	211	6.3879
NM_001242434.1	1729	1680	587.681	26.1051
NM_001242435.1	3041	2992	1945.32	48.5201
NM_001242436.1	2828	2779	4147	111.362
NM_001242431.1	1343	1294	2412	139.103
NM_001242440.1	1971	1922	638	24.7719
NM_001242441.1	1971	1922	638	24.7719
NM_001242456.1	2803	2754	407	11.0287
NM_001242457.1	535	486	2214	339.965
NM_001242458.1	3602	3553	570	11.9722
NM_001242465.1	1635	1586	67	3.15257
NM_001242467.1	1154	1105	1544	104.274
NM_001242468.1	2560	2511	618	18.3668
NM_001242469.1	571	522	17253	2466.53
NM_001242542.1	1798	1749	1000	42.6681
NM_001242544.1	937	888	5105	429.018
NM_001242554.1	1848	1799	80	3.31857
NM_001242555.1	2075	2026	145.344	5.35366
NM_001242556.1	1877	1828	1284	52.4181
NM_001242557.1	1847	1798	109	4.52407
NM_001242513.1	1263	1214	4366	268.385
NM_001242514.1	1790	1741	1834	78.6128
NM_001242515.1	3238	3189	319	7.46498
NM_001242517.1	2333	2284	413	13.4942
NM_001242518.1	5170	5121	348	5.07127
NM_001242519.1	1741	1692	3079	135.801
NM_001242520.1	1212	1163	8824	566.211
NM_001242522.1	2268	2219	7222	242.881
NM_001242523.1	2658	2609	50	1.43017
NM_001242526.1	2334	2285	4867	158.953
NM_001242527.1	1268	1219	377	23.0797
NM_001242574.1	10144	10095	60	0.443545
NM_001242577.1	1283	1234	468	28.3024
NM_001242578.1	1330	1281	42	2.44677
NM_001242579.1	1701	1652	4567	206.307
NM_001242576.1	2969	2920	369	9.43053
NM_001242656.1	1337	1288	51614	2990.5
NR_039428.1	108	59	0	0
NR_039429.1	138	89	6	5.031
NR_039430.1	119	70	0	0
NR_039431.1	133	84	0	0
NR_039432.1	107	58	0	0
NR_039433.1	93	44	0	0
NR_039434.1	88	39	0	0
NR_039435.1	115	66	0	0
NR_039437.1	67	18	0	0
NR_039438.1	101	52	0	0
NR_039439.1	115	66	0	0
NR_039440.1	90	41	0	0
NR_039441.1	126	77	0	0
NR_039442.1	140	91	0	0
NR_039443.1	137	88	0	0
NR_039444.1	108	59	0	0
NR_039445.1	112	63	0	0
NR_039446.1	129	80	0	0
NR_039447.1	87	38	0	0
NR_039448.1	111	62	0	0
NR_039449.1	136	87	0	0
NR_039450.1	120	71	0	0
NR_039451.1	129	80	0	0
NR_039452.1	80	31	0	0
NR_039453.1	135	86	0	0
NR_039454.1	92	43	0	0
NR_039457.1	121	72	0	0
NR_039458.1	140	91	22	18.0416
NR_039460.1	135	86	0	0
NR_039461.1	125	76	0	0
NR_039462.1	88	39	0	0
NR_039463.1	108	59	0	0
NR_039464.1	127	78	0	0
NR_039465.1	93	44	0	0
NR_039466.1	105	56	0	0
NR_039467.1	69	20	0	0
NR_039468.1	96	47	0	0
NR_039469.1	86	37	4	8.06772
NR_039470.1	122	73	0	0
NR_039471.1	129	80	0	0
NR_039472.1	126	77	0	0
NR_039473.1	97	48	0	0
NR_039474.1	125	76	0	0
NR_039476.1	103	54	0	0
NR_039477.1	87	38	0	0
NR_039478.1	114	65	0	0
NR_039479.1	110	61	0	0
NR_039480.1	135	86	0	0
NR_039481.1	118	69	0	0
NR_039483.1	91	42	0	0
NR_039484.1	126	77	0	0
NR_039485.1	104	55	0	0
NR_039486.1	138	89	0	0
NR_039487.1	113	64	0	0
NR_039488.1	98	49	0	0
NR_039489.1	98	49	0	0
NR_039490.1	93	44	3	5.08817
NR_039491.1	127	78	3	2.87025
NR_039492.1	139	90	4	3.31673
NR_039493.1	125	76	4	3.92771
NR_039494.1	118	69	8	8.65234
NR_039495.1	137	88	0	0
NR_039496.1	116	67	0	0
NR_039497.1	81	32	0	0
NR_039498.1	93	44	0	0
NR_039499.1	127	78	0	0
NR_039500.1	82	33	0	0
NR_039501.1	125	76	0	0
NR_039502.1	138	89	0	0
NR_039503.1	99	50	0	0
NR_039504.1	93	44	0	0
NR_039505.1	83	34	0	0
NR_039506.1	87	38	0	0
NR_039507.1	114	65	0	0
NR_039508.1	140	91	1	0.820071
NR_039509.1	109	60	0	0
NR_039510.1	140	91	0	0
NR_039511.1	128	79	0	0
NR_039513.1	129	80	1	0.93283
NR_039514.1	66	17	0	0
NR_039515.1	119	70	0	0
NR_039516.1	87	38	0	0
NR_039517.1	96	47	0	0
NR_039518.1	94	45	0	0
NR_039519.1	103	54	0	0
NR_039521.1	136	87	0	0
NR_039522.1	103	54	0	0
NR_039523.1	73	24	0	0
NR_039524.1	95	46	0	0
NR_039525.1	107	58	0	0
NR_039528.1	108	59	0	0
NR_039530.1	135	86	0	0
NR_039532.1	82	33	0	0
NR_039533.1	135	86	0	0
NR_039534.1	86	37	0	0
NR_039535.1	136	87	11	9.43553
NM_001242958.1	1544	1495	0	0
NM_001242959.1	1418	1369	0	0
NM_001242960.1	1536	1487	0	0
NM_001242961.1	1364	1315	0	0
NM_001242962.1	1569	1520	0	0
NM_001242963.1	1352	1303	0	0
NM_001242964.1	1388	1339	0	0
NM_001242965.1	1354	1305	1	0.057185
NM_001242966.1	1269	1220	0	0
NM_001242967.1	1354	1305	0	0
NM_001242968.1	1396	1347	0	0
NM_001242969.1	1242	1193	0	0
NM_001242970.1	1355	1306	0	0
NM_001242971.1	1446	1397	0	0
NM_001242972.1	1221	1172	0	0
NM_001242973.1	1221	1172	0	0
NM_001242975.1	1227	1178	4	0.2534
NM_001242976.1	1231	1182	2	0.126271
NM_001242977.1	1221	1172	9	0.57307
NM_001242978.1	1239	1190	0	0
NM_001242980.1	1227	1178	0	0
NM_001242981.1	1224	1175	1	0.0635119
NM_001242982.1	1230	1181	0	0
NM_001242983.1	5482	5433	549	7.54094
NM_001242984.1	1194	1145	0	0
NM_001242985.1	1293	1244	0	0
NM_001242986.1	1226	1177	1	0.0634039
NM_001242988.1	1174	1125	0	0
NM_001242987.1	1176	1127	0	0
NM_001242989.1	1203	1154	0	0
NM_001242990.1	1092	1043	4.5799	0.327691
NM_001242991.1	1092	1043	3	0.214649
NM_001242993.1	1574	1525	0	0
NM_001242994.1	1611	1562	0	0
NM_001242998.1	1492	1443	4	0.206865
NM_001242999.1	2663	2614	7	0.199841
NM_001242997.1	1195	1146	2287.43	148.955
NM_001115078.1	2659	2610	6	0.171555
NM_001040237.1	5107	5058	359	5.29674
NM_001037318.2	2515	2466	0	0
NM_001191048.2	6581	6532	3512	40.1237
NM_001246667.1	5073	5024	0	0
NM_001252019.1	6272	6223	11	0.131912
NM_001252424.1	1575	1526	0	0
NM_001252426.1	1941	1892	0	0
NM_001252428.1	1113	1064	0	0
NM_001252430.1	1077	1028	10	0.725938
NM_001252432.1	1008	959	0	0
NM_001256032.1	3561	3512	0	0
NM_001256034.1	7969	7920	124	1.16839
NM_001256035.1	4018	3969	383	7.20129
NM_001256037.1	10767	10718	1376	9.5807
NM_001256038.1	2047	1998	638	23.8297
NM_001256039.1	6033	5984	0	0
NM_001256040.1	10114	10065	6.00128	0.0444962
NR_048934.1	127	78	0	0
NM_001265585.1	1302	1253	281	16.7359
NM_001270813.1	928	879	62	5.26375
NM_001270814.1	496	447	1	0.16695
NM_001270815.1	989	940	4471	354.952
NM_001270817.1	773	724	180	18.5535
NM_001270818.1	980	931	38	3.04598
NM_001270819.1	1615	1566	3837	182.849
NM_001270820.1	885	836	376	33.564
NM_001270821.1	1558	1509	33	1.63199
NM_001270822.1	1840	1791	38	1.58336
NM_001270823.1	804	755	1	0.098843
NM_001270824.1	462	413	32561	5883.56
NM_001270825.1	865	816	7572.27	692.514
NM_001270826.1	1183	1134	1	0.0658081
NM_001270827.1	1201	1152	5	0.323899
NM_001270828.1	976	927	272	21.8969
NM_001270829.1	1181	1132	12	0.791093
NM_001270830.1	1123	1074	1019	70.8048
NM_001270831.1	750	701	2184	232.502
NM_001270832.1	765	716	10	1.04227
NM_001098224.2	1333	1284	47	2.73165
NM_001011625.2	1940	1891	3	0.118392
NM_001097154.2	1766	1717	16959.8	737.129
NM_001011564.2	1326	1277	16	0.935022
NM_001142656.2	710	661	293	33.0795
NM_001011632.2	2009	1960	0	0
NM_001011583.2	635	586	26753	3406.96
NM_001011604.3	685	636	38289	4492.72
NM_001123013.2	6157	6108	450	5.49802
NM_001276427.1	1431	1382	9098.98	491.334
NM_001277299.1	5618	5569	1080	14.4724
NM_001277300.1	1954	1905	655	25.659
NM_001277301.1	7263	7214	235	2.431
NM_001278325.1	2201	2152	0	0
NM_001278326.1	3007	2958	25	0.630717
NM_001278327.1	2360	2311	559	18.0511
NM_001278328.1	1954	1905	913	35.7658
NM_001278329.1	3778	3729	1243.37	24.8829
NM_001278330.1	3672	3623	1352	27.8484
NM_001278332.1	505	456	737	120.613
NM_001278331.1	6994	6945	249	2.67559
NM_001278333.1	1754	1705	240	10.5046
NM_001278334.1	2023	1974	0	0
NM_001278335.1	6666	6617	592.613	6.68348
NM_001278336.1	2762	2713	515	14.1661
NM_001278338.1	2410	2361	2	0.063216
NM_001278679.1	2847	2798	660	17.6031
NM_001278680.1	597	548	93	12.6647
NM_001278681.1	3437	3388	17.1593	0.377962
NM_001278705.1	1379	1330	721	40.4554
NM_001278706.1	1900	1851	124	4.99929
NM_001278707.1	2937	2888	1326	34.2641
XM_394141.4	2319	2270	2519	82.8123
XM_006563213.1	1187	1138	35638.9	2337.08
XM_392138.5	1610	1561	203.793	9.74269
XM_001120151.3	1346	1297	1252	72.0372
XM_006570705.1	2723	2674	2395	66.8401
XM_624412.4	1269	1220	453	27.7096
XM_006571257.1	1648	1599	1227	57.2649
XM_001121760.3	642	593	2037	256.347
XM_392973.5	1533	1484	4157	209.045
XM_003249399.2	991	942	2342	185.536
XM_397367.5	733	684	4936.15	538.549
XM_623195.3	3914	3865	2117	40.8756
XM_006568810.1	1280	1231	3520	213.392
XM_623728.4	863	814	40148	3680.71
XM_624504.4	2110	2061	445.833	16.1431
XM_001119919.3	831	782	1872	178.645
XM_006558404.1	1992	1943	1331.1	51.1246
XM_006560965.1	564	515	0	0
XM_006557332.1	1230	1181	1891	119.491
XM_396044.5	1541	1492	3170	158.556
XM_394499.5	2809	2760	1380	37.3132
XM_395145.5	514	465	3002	481.782
XM_623970.3	2535	2486	683.956	20.5314
XM_392381.5	3203	3154	959	22.6908
XM_395986.5	2130	2081	586	21.0145
XM_006559899.1	594	545	0	0
XM_006564070.1	2539	2490	914	27.393
XM_001120173.3	591	542	2443	336.37
XM_624817.4	1318	1269	1105	64.982
XM_006559647.1	1309	1260	4082	241.766
XM_001122245.3	2185	2136	121	4.22743
XM_006564607.1	666	617	201.7	24.3957
XM_006564696.1	756	707	610.025	64.3904
XM_392783.5	1382	1333	885	49.5457
XM_006561678.1	2885	2836	425	11.1834
XM_006562859.1	564	515	4	0.579623
XM_006557420.1	2674	2625	3655	103.908
XM_006557452.1	1383	1334	1807	101.087
XM_395329.4	1206	1157	3906	251.937
XM_003250847.2	1325	1276	572	33.4532
XM_006565201.1	905	856	66186	5770.12
XM_393868.5	2051	2002	802	29.8953
XM_624016.4	563	514	591	85.8059
XM_006558537.1	1242	1193	1	0.0625536
XM_624129.4	835	786	5350	507.953
XM_006559278.1	884	835	3	0.268119
XM_396960.5	1621	1572	15957	757.515
XM_006563724.1	789	740	798	80.4755
XM_393443.5	659	610	268.191	32.8101
XM_006571924.1	417	368	47.6477	9.66244
XM_006572178.1	5694	5645	404	5.34085
NM_001289441.1	1284	1235	0	0
NR_127325.1	81	32	0	0
NR_127313.1	79	30	0	0
NR_127335.1	71	22	0	0
NR_127314.1	81	32	0	0
NR_127339.1	85	36	0	0
NR_127356.1	81	32	0	0
NR_127322.1	85	36	0	0
NR_127363.1	75	26	0	0
NR_127312.1	88	39	0	0
NR_127345.1	90	41	0	0
NR_127315.1	79	30	0	0
NR_127310.1	87	38	0	0
NR_127330.1	78	29	0	0
NR_127306.1	88	39	0	0
NR_127323.1	75	26	0	0
NR_127305.1	70	21	0	0
NR_127337.1	84	35	0	0
NR_127348.1	75	26	0	0
NR_127374.1	86	37	0	0
NR_127375.1	70	21	0	0
NR_127359.1	82	33	0	0
NR_127342.1	78	29	3	7.71998
NR_127367.1	81	32	0	0
NR_127349.1	86	37	0	0
NR_127343.1	91	42	0	0
NR_127355.1	94	45	0	0
NR_127307.1	163	114	0	0
NR_127329.1	89	40	0	0
NR_127318.1	78	29	2	5.14665
NR_127346.1	94	45	118	195.687
