target_id	length	eff_length	est_counts	tpm
NM_001077816.1	1530	1095.75	38	3.02721
NM_001077818.1	1707	1272.75	14	0.960185
NM_001077817.1	1194	759.754	8	0.919154
NM_001077819.1	378	118.544	554	407.945
NM_001077820.1	351	116.814	6	4.48363
NM_001077822.1	1533	1098.75	126	10.0102
NM_001077824.1	1842	1407.75	128	7.93697
NM_001077821.1	4097	3662.75	382	9.10389
NM_001077825.1	1158	723.754	0	0
NM_001078661.1	315	100.984	15	12.9662
NM_001079561.1	1701	1266.75	209	14.4021
NM_001079560.1	1607	1172.75	386	28.7311
NM_001080110.1	2703	2268.75	48	1.84682
NM_001080095.1	1590	1155.75	50	3.77638
NM_001080094.2	2123	1688.75	11	0.568588
NM_001080205.1	2713	2278.75	279	10.6875
NM_001083630.1	1713	1278.75	102	6.96281
NM_001085344.1	515	194.195	1	0.449504
NM_001085345.1	1491	1056.75	4	0.330413
NM_001085346.1	509	190.571	5	2.29026
NM_001040266.2	1599	1164.75	78	5.84564
NM_001011626.2	755	364.962	640	153.075
NM_001040235.2	6077	5642.75	160	2.47514
NM_001098232.1	1146	711.754	1	0.122643
NM_001098218.1	2148	1713.75	8	0.407486
NM_001098220.1	1806	1371.75	13	0.827253
NM_001040262.2	438	149.701	3	1.74932
NM_001098217.1	2187	1752.75	3	0.149407
NM_001098219.1	2139	1704.75	5	0.256023
NM_001098234.1	462	163.609	1	0.533538
NM_001098228.1	1286	851.754	4	0.409937
NM_001098214.1	1863	1428.75	373	22.7889
NM_001098229.1	1284	849.754	43	4.41719
NM_001098221.1	1763	1328.75	69	4.5329
NM_001098223.1	1436	1001.75	6	0.522831
NR_003565.1	7091	6656.75	166.78	2.18702
NR_003566.1	6861	6426.75	7432	100.945
NR_003567.1	17525	17090.8	391	1.99704
NM_001077823.2	516	194.795	209	93.6571
NM_001098717.1	2199	1764.75	0	0
NM_001101023.1	3033	2598.75	63	2.11615
NM_001104949.1	3122	2687.75	29	0.941846
NM_001110764.1	2606	2171.75	79	3.17532
NM_001111255.1	2504	2069.75	316	13.3272
NM_001112670.1	3330	2895.75	175	5.27531
NM_001112671.1	3001	2566.75	2180	74.1385
NM_001113285.1	2779	2344.75	30	1.11685
NM_001113739.1	1509	1074.75	126	10.2337
NM_001114188.1	1950	1515.75	0	0
NM_001114198.1	730	346.195	13.9512	3.51772
NM_001126244.1	1674	1239.75	0	0
NM_001131037.1	1164	729.754	22	2.63159
NM_001131038.1	2722	2287.75	134	5.11289
NM_001134227.1	1704	1269.75	36	2.47488
NM_001134333.1	282	84.1173	16	16.6037
NM_001134371.1	591	245.461	2386	848.516
NM_001134722.1	105	19.0268	8	36.7025
NM_001134668.1	2541	2106.75	129	5.34499
NM_001134669.1	584	240.7	28	10.1544
NM_001134828.1	1495	1060.75	981.145	80.7402
NM_001134934.1	3281	2846.75	2046	62.7375
NM_001134940.1	1464	1029.75	22	1.86492
NM_001134942.1	1621	1186.75	223	16.4027
NM_001134943.1	1434	999.754	10	0.873128
NM_001134947.1	1760	1325.75	0	0
NM_001134948.1	3181	2746.75	2119	67.3415
NM_001134949.1	3346	2911.75	172	5.15638
NM_001134950.1	2295	1860.75	1840	86.3178
NM_001011644.2	1200	765.754	0	0
NM_001135735.1	1032	597.754	452	66.0066
NM_001135905.1	488	178.537	885	432.7
NM_001135909.1	320	103.524	3297	2780.03
NM_001136187.1	614	261.859	6299	2099.78
NM_001136206.1	1002	567.754	55	8.45617
NM_001136207.1	930	504.146	0	0
NM_001136208.1	1008	573.754	0	0
NM_001136209.1	1029	594.754	5	0.733844
NM_001141964.1	2248	1813.75	80.6712	3.8825
NM_001142436.1	1295	860.754	375	38.0298
NM_001142461.1	824	416.073	387	81.1918
NM_001142561.1	1943	1508.75	52	3.00854
NM_001142609.1	1671	1236.75	14	0.988134
NM_001142637.1	999	564.754	4	0.618261
NM_001142607.1	642	281.519	0	0
NM_001142693.1	1386	951.754	9	0.825447
NM_001112672.2	1701	1266.75	531	36.5909
NM_001143921.1	2102	1667.75	1	0.0523407
NM_001145738.1	2787	2352.75	38	1.40987
NM_001145739.1	2553	2118.75	6	0.247196
NM_001145736.1	2424	1989.75	16	0.701927
NM_001145737.1	2433	1998.75	36	1.57222
NM_001145740.1	3633	3198.75	96	2.61976
NM_001159303.1	1404	969.754	317	28.5344
NM_001098215.2	2635	2200.75	66	2.61784
NM_001160048.1	2747	2312.75	506	19.0982
NM_001160050.1	2417	1982.75	29127	1282.33
NM_001160052.1	2920	2485.75	978	34.3441
NM_001160064.1	2844	2409.75	1649	59.7337
NM_001160072.1	2237	1802.75	821	39.7537
NM_001160270.1	698	321.44	830	225.398
NM_001161787.1	927	501.657	8463	1472.61
NM_001161831.1	683	310.321	4351	1223.91
NM_001162398.1	165	34.9407	88	219.848
NM_001162513.1	4073	3638.75	50	1.19947
NM_001162516.1	1758	1323.75	634	41.8074
NM_001163463.1	481	174.379	421	210.746
NM_001163715.1	854	440.755	2157	427.193
NM_001163716.1	900	478.886	1778	324.094
NM_001163717.1	2152	1717.75	158	8.02911
NM_001011616.2	680	308.342	95	26.8944
NM_001163712.1	1155	720.754	23	2.78556
NM_001163714.1	1566	1131.75	250	19.2823
NM_001110712.2	754	364.204	4	0.958709
NM_001164008.1	2209	1774.75	0	0
NM_001164810.1	871	454.687	1189.83	228.424
NM_001164809.1	503	187.125	103.174	48.1294
NM_001165906.1	3754	3319.75	4105.04	107.94
NM_001165905.1	6135	5700.75	334	5.11429
NM_001165904.1	5715	5280.75	364	6.01696
NM_001167709.1	732	347.746	91	22.8429
NM_001167720.1	599	250.994	68	23.6492
NM_001167836.1	1455	1020.75	85	7.26891
NM_001167893.1	1135	700.754	9	1.12111
NR_031508.1	87	15.7545	0	0
NR_031509.1	83	14.7881	0	0
NR_031510.1	77	13.9783	0	0
NR_031511.1	107	19.7226	1	4.42595
NR_031512.1	89	16.2418	0	0
NR_031513.1	92	17.1449	0	0
NR_031514.1	85	15.461	0	0
NR_031515.1	102	19.1815	0	0
NR_031516.1	91	17.051	0	0
NR_031517.1	84	14.8125	1	5.89309
NR_031518.1	84	14.8125	0	0
NR_031519.1	92	17.1449	0	0
NR_031520.1	103	19.0099	0	0
NR_031521.1	92	17.1449	0	0
NR_031522.1	89	16.2418	0	0
NR_031523.1	84	14.8125	0	0
NR_031524.1	90	16.5579	0	0
NR_031525.1	82	14.6601	0	0
NR_031526.1	90	16.5579	0	0
NR_031527.1	87	15.7545	0	0
NR_031528.1	85	15.461	0	0
NR_031529.1	87	15.7545	0	0
NR_031530.1	92	17.1449	0	0
NR_031531.1	85	15.461	0	0
NM_001168336.1	1053	618.754	56	7.90026
NM_001168425.1	1144	709.754	5040	619.861
NM_001168700.1	993	559.456	0	0
NM_001011639.2	1806	1371.75	1359	86.4798
NM_001170972.1	1128	693.754	915	115.13
NM_001170973.1	1131	696.754	3351	419.823
NM_001170974.1	1454	1019.75	8121	695.161
NM_001171051.1	4101	3666.75	13	0.30948
NM_001171108.1	1209	774.754	37	4.16878
NM_001172378.1	1201	766.754	134	15.2553
NM_001172379.1	1114	679.754	64	8.21863
NM_001172389.1	1026	591.754	84	12.3911
NM_001172403.1	1330	895.754	729	71.0412
NM_001172404.1	2427	1992.75	1132	49.5866
NM_001172405.1	228	63.5227	11779	16186.4
NM_001172406.1	908	485.726	117	21.0265
NM_001172718.1	2641	2206.75	1754.96	69.4199
NM_001011628.2	1386	951.754	1514	138.858
NM_001174139.1	720	338.675	0	0
NM_001174140.1	599	250.994	0	0
NM_001174141.1	1037	602.754	0	0
NM_001174142.1	773	377.949	0	0
NM_001174143.1	884	465.51	579	108.573
NM_001174144.1	534	206.91	0	0
NM_001174145.1	871	454.687	0	0
NM_001177903.1	404	133.043	48	31.4934
NM_001177490.1	1091	656.754	857	113.907
NM_001178021.1	842	430.704	7966	1614.48
NM_001178023.1	1095	660.754	232	30.6492
NM_001178025.1	2265	1830.75	715	34.0916
NM_001178028.1	1029	594.754	18	2.64184
NM_001178047.1	1538	1103.75	312	24.6748
NM_001178027.1	830	420.911	2554	529.666
NM_001178048.1	1331	896.754	281	27.353
NM_001178067.1	626	269.752	1513	489.604
NM_001178069.1	1627	1192.75	97	7.09892
NM_001011611.2	369	114.058	0	0
NM_001185079.1	3029	2594.75	110.5	3.71738
NM_001185086.1	3029	2594.75	110.5	3.71738
NM_001185105.1	3075	2640.75	517	17.0897
NM_001161709.2	856	442.341	2056	405.73
NM_001185144.1	565	227.203	3249	1248.27
NM_001185145.1	1666	1231.75	2376	168.381
NM_001190421.1	2277	1842.75	10	0.473701
NM_001190814.1	460	162.398	16691	8971.64
NM_001190921.1	1401	966.754	31	2.79909
NM_001190920.1	1626	1191.75	34	2.49037
NM_001193290.1	1551	1116.75	47	3.67377
NR_034281.1	100	18.3764	0	0
NR_034283.1	100	18.3764	0	0
NR_034284.1	100	18.3764	0	0
NR_034285.1	100	18.3764	0	0
NR_034286.1	100	18.3764	3	14.2506
NR_034287.1	100	18.3764	5	23.7509
NR_034288.1	100	18.3764	2	9.50037
NR_034289.1	100	18.3764	0	0
NR_034290.1	100	18.3764	0	0
NR_034291.1	100	18.3764	0	0
NR_034292.1	100	18.3764	0	0
NR_034293.1	100	18.3764	0	0
NR_034294.1	100	18.3764	0	0
NR_034295.1	100	18.3764	0	0
NR_034296.1	100	18.3764	0	0
NR_034297.1	100	18.3764	0	0
NR_034298.1	100	18.3764	0	0
NR_034299.1	100	18.3764	2	9.50037
NR_034300.1	100	18.3764	0	0
NR_034301.1	100	18.3764	0	0
NR_034302.1	100	18.3764	0	0
NR_034303.1	100	18.3764	0	0
NR_034304.1	100	18.3764	0	0
NR_034305.1	100	18.3764	0	0
NR_034306.1	100	18.3764	0	0
NR_034307.1	79	13.9486	0	0
NR_034308.1	91	17.051	0	0
NR_034309.1	91	17.051	0	0
NR_034312.1	85	15.461	0	0
NR_034313.1	91	17.051	1	5.11942
NR_034314.1	62	11.8095	0	0
NR_034315.1	94	17.0725	0	0
NR_034316.1	89	16.2418	0	0
NR_034317.1	89	16.2418	0	0
NM_001013359.2	1964	1529.75	17	0.97006
NM_001202460.1	1962	1527.75	19	1.0856
NM_001204249.1	2202	1767.75	4	0.197519
NM_001204751.1	3810	3375.75	125	3.23229
NM_001205062.1	1790	1355.75	8	0.515087
NR_034310.1	94	17.0725	0	0
NR_034280.1	83	14.7881	1	5.90281
NR_034282.1	100	18.3764	0	0
NM_001205223.1	2006	1571.75	232	12.8847
NM_001160405.2	2980	2545.75	1126	38.6094
NM_001206467.1	2688	2253.75	119.5	4.62842
NM_001206466.1	2688	2253.75	119.5	4.62842
NM_001206970.1	1154	719.754	68	8.247
NM_001206969.1	2536	2101.75	91	3.77947
NM_001206973.1	2299	1864.75	340	15.9158
NM_001214904.1	3024	2589.75	205	6.90982
NM_001220486.1	2644	2209.75	73	2.8837
NM_001220487.1	2747	2312.75	28	1.05682
NM_001242386.1	3284	2849.75	65	1.99103
NM_001242387.1	7402	6967.75	116	1.45324
NM_001242432.1	2433	1998.75	1	0.0436729
NM_001242433.1	2514	2079.75	1143	47.974
NM_001242434.1	1729	1294.75	69	4.65193
NM_001242435.1	3041	2606.75	624	20.8956
NM_001242436.1	2828	2393.75	257	9.37184
NM_001242431.1	1343	908.754	396	38.0382
NM_001242440.1	1971	1536.75	189.5	10.7641
NM_001242441.1	1971	1536.75	189.5	10.7641
NM_001242456.1	2803	2368.75	65	2.39533
NM_001242457.1	535	207.434	276	116.145
NM_001242458.1	3602	3167.75	1700	46.8456
NM_001242465.1	1635	1200.75	42.0201	3.05474
NM_001242467.1	1154	719.754	624	75.6784
NM_001242468.1	2560	2125.75	234	9.60891
NM_001242469.1	571	231.565	10440	3935.49
NM_001242542.1	1798	1363.75	132	8.44908
NM_001242544.1	937	510.117	4757	814.019
NM_001242554.1	1848	1413.75	477	29.4521
NM_001242555.1	2075	1640.75	824	43.8384
NM_001242556.1	1877	1442.75	450	27.2265
NM_001242557.1	1847	1412.75	0	0
NM_001242513.1	1263	828.754	2218	233.618
NM_001242514.1	1790	1355.75	1621	104.369
NM_001242515.1	3238	2803.75	279	8.68632
NM_001242517.1	2333	1898.75	453	20.8258
NM_001242518.1	5170	4735.75	198	3.64962
NM_001242519.1	1741	1306.75	2293	153.173
NM_001242520.1	1212	777.754	254	28.5077
NM_001242522.1	2268	1833.75	178	8.47325
NM_001242523.1	2658	2223.75	196	7.6938
NM_001242526.1	2334	1899.75	3075	141.292
NM_001242527.1	1268	833.754	1543	161.547
NM_001242574.1	10144	9709.75	775	6.96731
NM_001242577.1	1283	848.754	199	20.4665
NM_001242578.1	1330	895.754	81	7.89346
NM_001242579.1	1701	1266.75	2752	189.639
NM_001242576.1	2969	2534.75	309	10.6413
NM_001242656.1	1337	902.754	3137	303.331
NR_039428.1	108	20.2864	0	0
NR_039429.1	138	23.86	0	0
NR_039430.1	119	23.0206	0	0
NR_039431.1	133	21.4799	0	0
NR_039432.1	107	19.7226	0	0
NR_039433.1	93	17.1318	1	5.09528
NR_039434.1	88	15.8968	0	0
NR_039435.1	115	22.2251	0	0
NR_039437.1	67	11.56	0	0
NR_039438.1	101	18.6905	0	0
NR_039439.1	115	22.2251	0	0
NR_039440.1	90	16.5579	0	0
NR_039441.1	126	25.8537	0	0
NR_039442.1	140	24.5212	0	0
NR_039443.1	137	23.2705	0	0
NR_039444.1	108	20.2864	0	0
NR_039445.1	112	21.7356	0	0
NR_039446.1	129	26.4512	0	0
NR_039447.1	87	15.7545	0	0
NR_039448.1	111	21.5331	0	0
NR_039449.1	136	22.7731	0	0
NR_039450.1	120	23.4691	0	0
NR_039451.1	129	26.4512	0	0
NR_039452.1	80	14.1498	0	0
NR_039453.1	135	22.4605	2	7.77287
NR_039454.1	92	17.1449	18975	96609
NR_039457.1	121	23.7143	2	7.36192
NR_039458.1	140	24.5212	31	110.355
NR_039460.1	135	22.4605	0	0
NR_039461.1	125	25.394	0	0
NR_039462.1	88	15.8968	0	0
NR_039463.1	108	20.2864	0	0
NR_039464.1	127	26.1189	5	16.7104
NR_039465.1	93	17.1318	0	0
NR_039466.1	105	19.0268	3	13.7634
NR_039467.1	69	12.3333	0	0
NR_039468.1	96	16.8841	0	0
NR_039469.1	86	15.8084	0	0
NR_039470.1	122	24.2278	6	21.6176
NR_039471.1	129	26.4512	0	0
NR_039472.1	126	25.8537	0	0
NR_039473.1	97	17.2172	2	10.14
NR_039474.1	125	25.394	0	0
NR_039476.1	103	19.0099	0	0
NR_039477.1	87	15.7545	0	0
NR_039478.1	114	21.9065	0	0
NR_039479.1	110	21.1198	0	0
NR_039480.1	135	22.4605	1	3.88643
NR_039481.1	118	22.7781	0	0
NR_039483.1	91	17.051	0	0
NR_039484.1	126	25.8537	0	0
NR_039485.1	104	18.844	0	0
NR_039486.1	138	23.86	0	0
NR_039487.1	113	21.8559	0	0
NR_039488.1	98	17.6783	0	0
NR_039489.1	98	17.6783	2	9.87556
NR_039490.1	93	17.1318	0	0
NR_039491.1	127	26.1189	0	0
NR_039492.1	139	24.0387	0	0
NR_039493.1	125	25.394	0	0
NR_039494.1	118	22.7781	0	0
NR_039495.1	137	23.2705	0	0
NR_039496.1	116	22.6313	0	0
NR_039497.1	81	14.1639	0	0
NR_039498.1	93	17.1318	0	0
NR_039499.1	127	26.1189	0	0
NR_039500.1	82	14.6601	0	0
NR_039501.1	125	25.394	0	0
NR_039502.1	138	23.86	0	0
NR_039503.1	99	18.1997	0	0
NR_039504.1	93	17.1318	0	0
NR_039505.1	83	14.7881	0	0
NR_039506.1	87	15.7545	0	0
NR_039507.1	114	21.9065	0	0
NR_039508.1	140	24.5212	0	0
NR_039509.1	109	20.735	0	0
NR_039510.1	140	24.5212	0	0
NR_039511.1	128	26.461	2	6.59775
NR_039513.1	129	26.4512	4	13.2003
NR_039514.1	66	11.7333	0	0
NR_039515.1	119	23.0206	0	0
NR_039516.1	87	15.7545	0	0
NR_039517.1	96	16.8841	0	0
NR_039518.1	94	17.0725	0	0
NR_039519.1	103	19.0099	0	0
NR_039521.1	136	22.7731	0	0
NR_039522.1	103	19.0099	0	0
NR_039523.1	73	12.8639	0	0
NR_039524.1	95	17.3075	3	15.1306
NR_039525.1	107	19.7226	0	0
NR_039528.1	108	20.2864	0	0
NR_039530.1	135	22.4605	0	0
NR_039532.1	82	14.6601	0	0
NR_039533.1	135	22.4605	0	0
NR_039534.1	86	15.8084	0	0
NR_039535.1	136	22.7731	0	0
NM_001242958.1	1544	1109.75	0	0
NM_001242959.1	1418	983.754	4	0.354932
NM_001242960.1	1536	1101.75	0	0
NM_001242961.1	1364	929.754	1	0.0938865
NM_001242962.1	1569	1134.75	7	0.538478
NM_001242963.1	1352	917.754	0	0
NM_001242964.1	1388	953.754	0	0
NM_001242965.1	1354	919.754	0	0
NM_001242966.1	1269	834.754	7	0.732
NM_001242967.1	1354	919.754	3	0.284722
NM_001242968.1	1396	961.754	1	0.0907627
NM_001242969.1	1242	807.754	12	1.2968
NM_001242970.1	1355	920.754	3	0.284413
NM_001242971.1	1446	1011.75	33	2.84715
NM_001242972.1	1221	786.754	3	0.332854
NM_001242973.1	1221	786.754	0	0
NM_001242975.1	1227	792.754	1	0.110112
NM_001242976.1	1231	796.754	0	0
NM_001242977.1	1221	786.754	0	0
NM_001242978.1	1239	804.754	0	0
NM_001242980.1	1227	792.754	0	0
NM_001242981.1	1224	789.754	7	0.773709
NM_001242982.1	1230	795.754	0	0
NM_001242983.1	5482	5047.75	78	1.34886
NM_001242984.1	1194	759.754	0	0
NM_001242985.1	1293	858.754	0	0
NM_001242986.1	1226	791.754	3	0.330752
NM_001242988.1	1174	739.754	0	0
NM_001242987.1	1176	741.754	11	1.29451
NM_001242989.1	1203	768.754	0	0
NM_001242990.1	1092	657.754	0	0
NM_001242991.1	1092	657.754	0	0
NM_001242993.1	1574	1139.75	0	0
NM_001242994.1	1611	1176.75	0	0
NM_001242998.1	1492	1057.75	2	0.16505
NM_001242999.1	2663	2228.75	203	7.9507
NM_001242997.1	1195	760.754	94	10.7859
NM_001115078.1	2659	2224.75	1	0.0392364
NM_001040237.1	5107	4672.75	550	10.2745
NM_001037318.2	2515	2080.75	13	0.545373
NM_001191048.2	6581	6146.75	177	2.51362
NM_001246667.1	5073	4638.75	58	1.09144
NM_001252019.1	6272	5837.75	141.353	2.11363
NM_001252424.1	1575	1140.75	11.7192	0.896761
NM_001252426.1	1941	1506.75	0	0
NM_001252428.1	1113	678.754	0	0
NM_001252430.1	1077	642.754	0	0
NM_001252432.1	1008	573.754	29	4.41208
NM_001256032.1	3561	3126.75	105	2.93134
NM_001256034.1	7969	7534.75	292	3.38287
NM_001256035.1	4018	3583.75	125	3.04469
NM_001256037.1	10767	10332.8	141.086	1.19189
NM_001256038.1	2047	1612.75	113	6.1162
NM_001256039.1	6033	5598.75	932	14.531
NM_001256040.1	10114	9679.75	418.309	3.77228
NR_048934.1	127	26.1189	0	0
NM_001265585.1	1302	867.754	187	18.8112
NM_001270813.1	928	502.495	6	1.0423
NM_001270814.1	496	182.968	0	0
NM_001270815.1	989	555.772	0	0
NM_001270817.1	773	377.949	0	0
NM_001270818.1	980	547.666	0	0
NM_001270819.1	1615	1180.75	162	11.9764
NM_001270820.1	885	466.294	248	46.4262
NM_001270821.1	1558	1123.75	13	1.00982
NM_001270822.1	1840	1405.75	820	50.9185
NM_001270823.1	804	399.994	2	0.436463
NM_001270824.1	462	163.609	0	0
NM_001270825.1	865	449.656	0	0
NM_001270826.1	1183	748.754	0	0
NM_001270827.1	1201	766.754	4	0.455381
NM_001270828.1	976	544.168	0	0
NM_001270829.1	1181	746.754	0	0
NM_001270830.1	1123	688.754	18	2.28129
NM_001270831.1	750	361.134	22	5.31772
NM_001270832.1	765	371.956	9	2.11214
NM_001098224.2	1333	898.754	12	1.1655
NM_001011625.2	1940	1505.75	192	11.1306
NM_001097154.2	1766	1331.75	3160	207.126
NM_001011564.2	1326	891.754	14	1.37042
NM_001142656.2	710	330.988	4	1.05492
NM_001011632.2	2009	1574.75	173	9.58969
NM_001011583.2	635	276.241	6999	2211.66
NM_001011604.3	685	311.694	684	191.557
NM_001123013.2	6157	5722.75	194	2.95916
NM_001276427.1	1431	996.754	171	14.9754
NM_001277299.1	5618	5183.75	326	5.48965
NM_001277300.1	1954	1519.75	148	8.5008
NM_001277301.1	7263	6828.75	38.035	0.486198
NM_001278325.1	2201	1766.75	399	19.7137
NM_001278326.1	3007	2572.75	5129	174.023
NM_001278327.1	2360	1925.75	111	5.03145
NM_001278328.1	1954	1519.75	686	39.4024
NM_001278329.1	3778	3343.75	172.357	4.49952
NM_001278330.1	3672	3237.75	3063	82.5799
NM_001278332.1	505	188.292	646	299.483
NM_001278331.1	6994	6559.75	72	0.958112
NM_001278333.1	1754	1319.75	689	45.5719
NM_001278334.1	2023	1588.75	353	19.395
NM_001278335.1	6666	6231.75	178.495	2.50027
NM_001278336.1	2762	2327.75	1159	43.4628
NM_001278338.1	2410	1975.75	3.06131	0.135253
NM_001278679.1	2847	2412.75	23	0.83212
NM_001278680.1	597	249.694	243	84.9511
NM_001278681.1	3437	3002.75	588	17.0934
NM_001278705.1	1379	944.754	210	19.4031
NM_001278706.1	1900	1465.75	9	0.535985
NM_001278707.1	2937	2502.75	2212	77.1504
XM_394141.4	2319	1884.75	254	11.7639
XM_006563213.1	1187	752.754	1405	162.928
XM_392138.5	1610	1175.75	48	3.56366
XM_001120151.3	1346	911.754	81	7.75494
XM_006570705.1	2723	2288.75	824	31.4267
XM_624412.4	1269	834.754	423	44.2337
XM_006571257.1	1648	1213.75	189	13.5926
XM_001121760.3	642	281.519	2043	633.478
XM_392973.5	1533	1098.75	850	67.5289
XM_003249399.2	991	557.568	315	49.3156
XM_397367.5	733	348.557	1549	387.926
